date;Hours;Up;Down
02-02-2019;08 - 09;0;0
02-02-2019;09 - 10;0;0
02-02-2019;10 - 11;0;0
02-02-2019;11 - 12;0;0
02-02-2019;12 - 13;0;0
02-02-2019;13 - 14;0;0
02-02-2019;14 - 15;0;0
02-02-2019;15 - 16;0;0
02-02-2019;16 - 17;0;0
02-02-2019;17 - 18;0;0
02-02-2019;18 - 19;0;0
02-02-2019;19 - 20;0;0
02-02-2019;20 - 21;0;0
02-02-2019;21 - 22;0;0
02-02-2019;22 - 23;0;0
02-02-2019;23 - 00;0;0
03-02-2019;00 - 01;0;0
03-02-2019;01 - 02;0;0
03-02-2019;02 - 03;0;0
03-02-2019;03 - 04;0;0
03-02-2019;04 - 05;0;0
03-02-2019;05 - 06;0;0
03-02-2019;06 - 07;0;0
03-02-2019;07 - 08;0;0
03-02-2019;08 - 09;0;0
03-02-2019;09 - 10;0;0
03-02-2019;10 - 11;0;0
03-02-2019;11 - 12;0;0
03-02-2019;12 - 13;0;0
03-02-2019;13 - 14;0;0
03-02-2019;14 - 15;0;0
03-02-2019;15 - 16;0;0
03-02-2019;16 - 17;0;0
03-02-2019;17 - 18;0;0
03-02-2019;18 - 19;0;0
03-02-2019;19 - 20;0;262,5
03-02-2019;20 - 21;0;267,9
03-02-2019;21 - 22;0;0
03-02-2019;22 - 23;0;0
03-02-2019;23 - 00;0;0
04-02-2019;00 - 01;0;0
04-02-2019;01 - 02;0;0
04-02-2019;02 - 03;0;0
04-02-2019;03 - 04;0;0
04-02-2019;04 - 05;0;0
04-02-2019;05 - 06;0;0
04-02-2019;06 - 07;0;0
04-02-2019;07 - 08;0;917,5
04-02-2019;08 - 09;0;1024,8
04-02-2019;09 - 10;0;756,7
04-02-2019;10 - 11;158,8;0
04-02-2019;11 - 12;0;0
04-02-2019;12 - 13;0;0
04-02-2019;13 - 14;0;0
04-02-2019;14 - 15;0;0
04-02-2019;15 - 16;0;0
04-02-2019;16 - 17;0;0
04-02-2019;17 - 18;0;0
04-02-2019;18 - 19;0;0
04-02-2019;19 - 20;0;0
04-02-2019;20 - 21;0;0
04-02-2019;21 - 22;0;85,1
04-02-2019;22 - 23;0;183,3
04-02-2019;23 - 00;0;637,7
05-02-2019;00 - 01;0;394,8
05-02-2019;01 - 02;0;666,6
05-02-2019;02 - 03;0;668
05-02-2019;03 - 04;0;669,1
05-02-2019;04 - 05;0;614,8
05-02-2019;05 - 06;5,3;3,1
05-02-2019;06 - 07;0;449,2
05-02-2019;07 - 08;0;1394,8
05-02-2019;08 - 09;0;1392,4
05-02-2019;09 - 10;0;1384
05-02-2019;10 - 11;0;1424,7
05-02-2019;11 - 12;0;1364,5
05-02-2019;12 - 13;0;1435,3
05-02-2019;13 - 14;0;892,3
05-02-2019;14 - 15;0;875,3
05-02-2019;15 - 16;0;1052,7
05-02-2019;16 - 17;0;1025,9
05-02-2019;17 - 18;0;438,4
05-02-2019;18 - 19;0;0
05-02-2019;19 - 20;0;642,4
05-02-2019;20 - 21;0;439,5
05-02-2019;21 - 22;0;554,5
05-02-2019;22 - 23;0;0
05-02-2019;23 - 00;0;0
06-02-2019;00 - 01;0;0
06-02-2019;01 - 02;0;0
06-02-2019;02 - 03;0;0
06-02-2019;03 - 04;0;0
06-02-2019;04 - 05;0;0
06-02-2019;05 - 06;0;0
06-02-2019;06 - 07;0;41,4
06-02-2019;07 - 08;0;263,6
06-02-2019;08 - 09;0;325,9
06-02-2019;09 - 10;0;182,5
06-02-2019;10 - 11;0;0
06-02-2019;11 - 12;0;0
06-02-2019;12 - 13;0;0
06-02-2019;13 - 14;0;0
06-02-2019;14 - 15;0;0
06-02-2019;15 - 16;0;396,1
06-02-2019;16 - 17;0;455,3
06-02-2019;17 - 18;0;196,3
06-02-2019;18 - 19;0;0
06-02-2019;19 - 20;0;102,2
06-02-2019;20 - 21;0;286,2
06-02-2019;21 - 22;46,2;0
06-02-2019;22 - 23;135,1;0
06-02-2019;23 - 00;57,9;0
07-02-2019;00 - 01;0;0
07-02-2019;01 - 02;62,1;0
07-02-2019;02 - 03;155,3;0
07-02-2019;03 - 04;187,3;0
07-02-2019;04 - 05;177,8;0
07-02-2019;05 - 06;202,1;0
07-02-2019;06 - 07;13,1;0
07-02-2019;07 - 08;0;0
07-02-2019;08 - 09;0;0
07-02-2019;09 - 10;0;0
07-02-2019;10 - 11;0;11
07-02-2019;11 - 12;0;145,7
07-02-2019;12 - 13;0;505,6
07-02-2019;13 - 14;0;157,6
07-02-2019;14 - 15;0;326
07-02-2019;15 - 16;0;356,4
07-02-2019;16 - 17;0;352
07-02-2019;17 - 18;0;323,5
07-02-2019;18 - 19;0;693,2
07-02-2019;19 - 20;0;684,9
07-02-2019;20 - 21;0;1117,3
07-02-2019;21 - 22;0;1098,8
07-02-2019;22 - 23;0;1188,3
07-02-2019;23 - 00;0;1149
08-02-2019;00 - 01;0;1455,6
08-02-2019;01 - 02;0;1134,7
08-02-2019;02 - 03;0;1178,8
08-02-2019;03 - 04;0;1245,3
08-02-2019;04 - 05;0;1254,4
08-02-2019;05 - 06;0;759,3
08-02-2019;06 - 07;0;538,3
08-02-2019;07 - 08;0;931,7
08-02-2019;08 - 09;0;1216,5
08-02-2019;09 - 10;0;1115,3
08-02-2019;10 - 11;0;288,8
08-02-2019;11 - 12;0;127,3
08-02-2019;12 - 13;0;0
08-02-2019;13 - 14;0;0
08-02-2019;14 - 15;0;299,8
08-02-2019;15 - 16;0;401,2
08-02-2019;16 - 17;0;412,6
08-02-2019;17 - 18;0;530,7
08-02-2019;18 - 19;0;1126
08-02-2019;19 - 20;0;1136,5
08-02-2019;20 - 21;0;763,3
08-02-2019;21 - 22;0;1316,9
08-02-2019;22 - 23;0;1680,1
08-02-2019;23 - 00;0;1712,3
09-02-2019;00 - 01;0;1190,9
09-02-2019;01 - 02;0;1129,3
09-02-2019;02 - 03;0;719,6
09-02-2019;03 - 04;0;694
09-02-2019;04 - 05;0;671,8
09-02-2019;05 - 06;0;693,3
09-02-2019;06 - 07;0;671,6
09-02-2019;07 - 08;0;470,5
09-02-2019;08 - 09;0;217,1
09-02-2019;09 - 10;0;126,8
09-02-2019;10 - 11;0;309,3
09-02-2019;11 - 12;0;473,4
09-02-2019;12 - 13;0;383,3
09-02-2019;13 - 14;0;248,8
09-02-2019;14 - 15;0;304,3
09-02-2019;15 - 16;0;668,6
09-02-2019;16 - 17;0;766,4
09-02-2019;17 - 18;0;956,3
09-02-2019;18 - 19;0;1270,7
09-02-2019;19 - 20;0;1294,6
09-02-2019;20 - 21;0;1456
09-02-2019;21 - 22;0;1063,2
09-02-2019;22 - 23;0;1462,7
09-02-2019;23 - 00;0;1552
10-02-2019;00 - 01;0;1184,3
10-02-2019;01 - 02;0;965,2
10-02-2019;02 - 03;0;1315,7
10-02-2019;03 - 04;0;1319,1
10-02-2019;04 - 05;0;888,7
10-02-2019;05 - 06;0;781,9
10-02-2019;06 - 07;0;545,8
10-02-2019;07 - 08;0;442,5
10-02-2019;08 - 09;0;0
10-02-2019;09 - 10;0;0
10-02-2019;10 - 11;0;0
10-02-2019;11 - 12;0;0
10-02-2019;12 - 13;0;0
10-02-2019;13 - 14;0;0
10-02-2019;14 - 15;0;0
10-02-2019;15 - 16;0;0
10-02-2019;16 - 17;0;0
10-02-2019;17 - 18;0;0
10-02-2019;18 - 19;0;0
10-02-2019;19 - 20;0;0
10-02-2019;20 - 21;0;0
10-02-2019;21 - 22;0;0
10-02-2019;22 - 23;0;0
10-02-2019;23 - 00;0;0
11-02-2019;00 - 01;0;0
11-02-2019;01 - 02;0;0
11-02-2019;02 - 03;0;0
11-02-2019;03 - 04;0;0
11-02-2019;04 - 05;0;178,9
11-02-2019;05 - 06;0;0
11-02-2019;06 - 07;0;6,5
11-02-2019;07 - 08;0;349,7
11-02-2019;08 - 09;0;717,3
11-02-2019;09 - 10;0;0
11-02-2019;10 - 11;0;109
11-02-2019;11 - 12;0;382
11-02-2019;12 - 13;0;246,1
11-02-2019;13 - 14;0;434,3
11-02-2019;14 - 15;0;487,7
11-02-2019;15 - 16;0;540,8
11-02-2019;16 - 17;0;437
11-02-2019;17 - 18;0;522,3
11-02-2019;18 - 19;0;763,5
11-02-2019;19 - 20;0;991,5
11-02-2019;20 - 21;0;1127,2
11-02-2019;21 - 22;0;1247,4
11-02-2019;22 - 23;0;1765,8
11-02-2019;23 - 00;0;1537,4
12-02-2019;00 - 01;0;1130,3
12-02-2019;01 - 02;0;866,3
12-02-2019;02 - 03;0;675,7
12-02-2019;03 - 04;0;261,8
12-02-2019;04 - 05;0;0
12-02-2019;05 - 06;0;0
12-02-2019;06 - 07;0;0
12-02-2019;07 - 08;0;0
12-02-2019;08 - 09;0;0
12-02-2019;09 - 10;0;0
12-02-2019;10 - 11;0;0
12-02-2019;11 - 12;0;34,2
12-02-2019;12 - 13;0;0
12-02-2019;13 - 14;0;0
12-02-2019;14 - 15;0;0
12-02-2019;15 - 16;0;0
12-02-2019;16 - 17;0;0
12-02-2019;17 - 18;0;0
12-02-2019;18 - 19;0;0
12-02-2019;19 - 20;0;259,9
12-02-2019;20 - 21;0;213,5
12-02-2019;21 - 22;0;406,1
12-02-2019;22 - 23;0;653,5
12-02-2019;23 - 00;0;872,9
13-02-2019;00 - 01;0;978,5
13-02-2019;01 - 02;0;1068,2
13-02-2019;02 - 03;0;992,5
13-02-2019;03 - 04;0;989,9
13-02-2019;04 - 05;0;914
13-02-2019;05 - 06;0;1043,3
13-02-2019;06 - 07;0;962,6
13-02-2019;07 - 08;0;949
13-02-2019;08 - 09;0;745,6
13-02-2019;09 - 10;0;294,2
13-02-2019;10 - 11;0;443,3
13-02-2019;11 - 12;0;0
13-02-2019;12 - 13;0;0
13-02-2019;13 - 14;0;0
13-02-2019;14 - 15;0;0
13-02-2019;15 - 16;0;65,8
13-02-2019;16 - 17;0;195,7
13-02-2019;17 - 18;0;463,8
13-02-2019;18 - 19;0;549,1
13-02-2019;19 - 20;0;580,9
13-02-2019;20 - 21;0;680,3
13-02-2019;21 - 22;0;621,3
13-02-2019;22 - 23;0;480,3
13-02-2019;23 - 00;0;0
14-02-2019;00 - 01;0;0
14-02-2019;01 - 02;0;0
14-02-2019;02 - 03;0;0
14-02-2019;03 - 04;0;0
14-02-2019;04 - 05;0;0
14-02-2019;05 - 06;0;0
14-02-2019;06 - 07;0;0
14-02-2019;07 - 08;0;0
14-02-2019;08 - 09;0;0
14-02-2019;09 - 10;0;0
14-02-2019;10 - 11;0;0
14-02-2019;11 - 12;0;0
14-02-2019;12 - 13;0;0
14-02-2019;13 - 14;0;0
14-02-2019;14 - 15;0;0
14-02-2019;15 - 16;0;0
14-02-2019;16 - 17;0;0
14-02-2019;17 - 18;0;0
14-02-2019;18 - 19;0;0
14-02-2019;19 - 20;0;0
14-02-2019;20 - 21;0;0
14-02-2019;21 - 22;0;0
14-02-2019;22 - 23;0;0
14-02-2019;23 - 00;0;0
15-02-2019;00 - 01;0;0
15-02-2019;01 - 02;0;0
15-02-2019;02 - 03;0;0
15-02-2019;03 - 04;0;0
15-02-2019;04 - 05;0;0
15-02-2019;05 - 06;0;0
15-02-2019;06 - 07;0;0
15-02-2019;07 - 08;0;0
15-02-2019;08 - 09;0;0
15-02-2019;09 - 10;0;0
15-02-2019;10 - 11;0;0
15-02-2019;11 - 12;0;0
15-02-2019;12 - 13;0;0
15-02-2019;13 - 14;0;0
15-02-2019;14 - 15;0;0
15-02-2019;15 - 16;0;0
15-02-2019;16 - 17;0;0
15-02-2019;17 - 18;0;0
15-02-2019;18 - 19;0;0
15-02-2019;19 - 20;0;0
15-02-2019;20 - 21;0;56,5
15-02-2019;21 - 22;0;0
15-02-2019;22 - 23;0;432,8
15-02-2019;23 - 00;0;432,4
16-02-2019;00 - 01;0;0
16-02-2019;01 - 02;0;0
16-02-2019;02 - 03;0;0
16-02-2019;03 - 04;0;0
16-02-2019;04 - 05;0;0
16-02-2019;05 - 06;0;0
16-02-2019;06 - 07;0;0
16-02-2019;07 - 08;0;0
16-02-2019;08 - 09;0;0
16-02-2019;09 - 10;0;0
16-02-2019;10 - 11;0;0
16-02-2019;11 - 12;0;0
16-02-2019;12 - 13;0;0
16-02-2019;13 - 14;0;0
16-02-2019;14 - 15;0;0
16-02-2019;15 - 16;0;0
16-02-2019;16 - 17;0;0
16-02-2019;17 - 18;221,5;0
16-02-2019;18 - 19;0;0
16-02-2019;19 - 20;0;0
16-02-2019;20 - 21;0;0
16-02-2019;21 - 22;0;0
16-02-2019;22 - 23;0;0
16-02-2019;23 - 00;0;0
17-02-2019;00 - 01;0;0
17-02-2019;01 - 02;0;0
17-02-2019;02 - 03;0;0
17-02-2019;03 - 04;0;0
17-02-2019;04 - 05;0;0
17-02-2019;05 - 06;0;0
17-02-2019;06 - 07;0;0
17-02-2019;07 - 08;0;0
17-02-2019;08 - 09;0;0
17-02-2019;09 - 10;0;0
17-02-2019;10 - 11;0;0
17-02-2019;11 - 12;0;0
17-02-2019;12 - 13;0;0
17-02-2019;13 - 14;0;0
17-02-2019;14 - 15;0;0
17-02-2019;15 - 16;0;0
17-02-2019;16 - 17;0;0
17-02-2019;17 - 18;0;0
17-02-2019;18 - 19;0;0
17-02-2019;19 - 20;0;0
17-02-2019;20 - 21;0;0
17-02-2019;21 - 22;0;0
17-02-2019;22 - 23;0;0
17-02-2019;23 - 00;0;0
18-02-2019;00 - 01;0;0
18-02-2019;01 - 02;0;0
18-02-2019;02 - 03;0;0
18-02-2019;03 - 04;0;0
18-02-2019;04 - 05;0;0
18-02-2019;05 - 06;0;0
18-02-2019;06 - 07;0;0
18-02-2019;07 - 08;0;540,3
18-02-2019;08 - 09;0;558,8
18-02-2019;09 - 10;0;555,4
18-02-2019;10 - 11;0;540,3
18-02-2019;11 - 12;0;0
18-02-2019;12 - 13;0;0
18-02-2019;13 - 14;0;0
18-02-2019;14 - 15;0;0
18-02-2019;15 - 16;0;256,8
18-02-2019;16 - 17;0;268,9
18-02-2019;17 - 18;0;382,7
18-02-2019;18 - 19;0;226,7
18-02-2019;19 - 20;0;565,5
18-02-2019;20 - 21;0;564,3
18-02-2019;21 - 22;0;441,3
18-02-2019;22 - 23;0;0
18-02-2019;23 - 00;0;0
19-02-2019;00 - 01;0;0
19-02-2019;01 - 02;0;0
19-02-2019;02 - 03;0;0
19-02-2019;03 - 04;0;0
19-02-2019;04 - 05;0;0
19-02-2019;05 - 06;0;0
19-02-2019;06 - 07;0;409,3
19-02-2019;07 - 08;0;765,1
19-02-2019;08 - 09;0;762,1
19-02-2019;09 - 10;0;0
19-02-2019;10 - 11;0;0
19-02-2019;11 - 12;0;0
19-02-2019;12 - 13;0;0
19-02-2019;13 - 14;0;0
19-02-2019;14 - 15;0;0
19-02-2019;15 - 16;0;0
19-02-2019;16 - 17;0;0
19-02-2019;17 - 18;0;402,2
19-02-2019;18 - 19;0;541,7
19-02-2019;19 - 20;0;556,3
19-02-2019;20 - 21;0;410,6
19-02-2019;21 - 22;0;0
19-02-2019;22 - 23;0;385,5
19-02-2019;23 - 00;0;465,7
20-02-2019;00 - 01;0;288,8
20-02-2019;01 - 02;0;349
20-02-2019;02 - 03;0;450,4
20-02-2019;03 - 04;0;556,7
20-02-2019;04 - 05;0;238,6
20-02-2019;05 - 06;0;0
20-02-2019;06 - 07;0;198,4
20-02-2019;07 - 08;0;343,8
20-02-2019;08 - 09;0;396,9
20-02-2019;09 - 10;0;528,7
20-02-2019;10 - 11;0;434,7
20-02-2019;11 - 12;0;342,8
20-02-2019;12 - 13;0;0
20-02-2019;13 - 14;0;31,1
20-02-2019;14 - 15;0;270,6
20-02-2019;15 - 16;0;150
20-02-2019;16 - 17;0;420,5
20-02-2019;17 - 18;0;218,3
20-02-2019;18 - 19;0;289,5
20-02-2019;19 - 20;0;614,9
20-02-2019;20 - 21;0;793,3
20-02-2019;21 - 22;0;359,6
20-02-2019;22 - 23;0;0
20-02-2019;23 - 00;0;0
21-02-2019;00 - 01;0;0
21-02-2019;01 - 02;0;0
21-02-2019;02 - 03;0;0
21-02-2019;03 - 04;0;0
21-02-2019;04 - 05;0;0
21-02-2019;05 - 06;0;0
21-02-2019;06 - 07;0;0
21-02-2019;07 - 08;0;297,2
21-02-2019;08 - 09;0;564,2
21-02-2019;09 - 10;0;0
21-02-2019;10 - 11;0;0
21-02-2019;11 - 12;56,2;0
21-02-2019;12 - 13;144,8;0
21-02-2019;13 - 14;267,6;0
21-02-2019;14 - 15;121,3;0
21-02-2019;15 - 16;0;0
21-02-2019;16 - 17;0;0
21-02-2019;17 - 18;0;0
21-02-2019;18 - 19;0;0
21-02-2019;19 - 20;0;0
21-02-2019;20 - 21;0;42,5
21-02-2019;21 - 22;0;548,1
21-02-2019;22 - 23;0;574,4
21-02-2019;23 - 00;0;248,5
22-02-2019;00 - 01;235,6;0
22-02-2019;01 - 02;84,3;0
22-02-2019;02 - 03;0;0
22-02-2019;03 - 04;0;0
22-02-2019;04 - 05;0;0
22-02-2019;05 - 06;0;0
22-02-2019;06 - 07;0;294,2
22-02-2019;07 - 08;0;0
22-02-2019;08 - 09;0;0
22-02-2019;09 - 10;0;0
22-02-2019;10 - 11;0;0
22-02-2019;11 - 12;0;186,2
22-02-2019;12 - 13;0;98,9
22-02-2019;13 - 14;0;202,8
22-02-2019;14 - 15;0;207,3
22-02-2019;15 - 16;0;0
22-02-2019;16 - 17;0;0
22-02-2019;17 - 18;0;0
22-02-2019;18 - 19;0;0
22-02-2019;19 - 20;0;0
22-02-2019;20 - 21;0;0
22-02-2019;21 - 22;0;153,3
22-02-2019;22 - 23;0;75,8
22-02-2019;23 - 00;0;0
23-02-2019;00 - 01;0;0
23-02-2019;01 - 02;0;0
23-02-2019;02 - 03;0;0
23-02-2019;03 - 04;0;0
23-02-2019;04 - 05;23;0
23-02-2019;05 - 06;181,5;0
23-02-2019;06 - 07;73,8;0
23-02-2019;07 - 08;0;0
23-02-2019;08 - 09;0;258
23-02-2019;09 - 10;0,7;0
23-02-2019;10 - 11;115,5;0
23-02-2019;11 - 12;216,8;0
23-02-2019;12 - 13;302,7;0
23-02-2019;13 - 14;305;0
23-02-2019;14 - 15;311,8;0
23-02-2019;15 - 16;273;0
23-02-2019;16 - 17;0;84,5
23-02-2019;17 - 18;0;399,7
23-02-2019;18 - 19;0;436
23-02-2019;19 - 20;0;163,7
23-02-2019;20 - 21;0;167
23-02-2019;21 - 22;0;0
23-02-2019;22 - 23;0;225,5
23-02-2019;23 - 00;0;92,7
24-02-2019;00 - 01;0;0
24-02-2019;01 - 02;0;0
24-02-2019;02 - 03;0;56,8
24-02-2019;03 - 04;0;0
24-02-2019;04 - 05;0;0
24-02-2019;05 - 06;0;0
24-02-2019;06 - 07;0;0
24-02-2019;07 - 08;0;0
24-02-2019;08 - 09;0;0
24-02-2019;09 - 10;0;0
24-02-2019;10 - 11;185,9;0
24-02-2019;11 - 12;79,9;0
24-02-2019;12 - 13;0;0
24-02-2019;13 - 14;0;0
24-02-2019;14 - 15;0;0
24-02-2019;15 - 16;0;0
24-02-2019;16 - 17;0;0
24-02-2019;17 - 18;0;0
24-02-2019;18 - 19;0;208,6
24-02-2019;19 - 20;0;146,4
24-02-2019;20 - 21;0;116,9
24-02-2019;21 - 22;0;163,3
24-02-2019;22 - 23;0;74,6
24-02-2019;23 - 00;0;105,3
25-02-2019;00 - 01;0;0
25-02-2019;01 - 02;0;0
25-02-2019;02 - 03;0;0
25-02-2019;03 - 04;0;0
25-02-2019;04 - 05;0;0
25-02-2019;05 - 06;0;0
25-02-2019;06 - 07;0;0
25-02-2019;07 - 08;0;0
25-02-2019;08 - 09;0;86,4
25-02-2019;09 - 10;0;292,7
25-02-2019;10 - 11;0;0
25-02-2019;11 - 12;0;0
25-02-2019;12 - 13;191,3;0
25-02-2019;13 - 14;245;0
25-02-2019;14 - 15;240,6;0
25-02-2019;15 - 16;0;0
25-02-2019;16 - 17;0;38,3
25-02-2019;17 - 18;0;397,3
25-02-2019;18 - 19;0;237,3
25-02-2019;19 - 20;0;266,3
25-02-2019;20 - 21;0;329,8
25-02-2019;21 - 22;0;111,3
25-02-2019;22 - 23;0;0
25-02-2019;23 - 00;0;0
26-02-2019;00 - 01;0;0
26-02-2019;01 - 02;0;0
26-02-2019;02 - 03;0;0
26-02-2019;03 - 04;260,9;0
26-02-2019;04 - 05;263,6;0
26-02-2019;05 - 06;0;0
26-02-2019;06 - 07;0;272,1
26-02-2019;07 - 08;0;112,2
26-02-2019;08 - 09;0;48,8
26-02-2019;09 - 10;0;362,5
26-02-2019;10 - 11;0;0
26-02-2019;11 - 12;0;0
26-02-2019;12 - 13;0;0
26-02-2019;13 - 14;0;0
26-02-2019;14 - 15;0;0
26-02-2019;15 - 16;0;0
26-02-2019;16 - 17;0;182,3
26-02-2019;17 - 18;0;278,3
26-02-2019;18 - 19;0;132,8
26-02-2019;19 - 20;0;382,3
26-02-2019;20 - 21;0;437,3
26-02-2019;21 - 22;0;483,9
26-02-2019;22 - 23;0;505,9
26-02-2019;23 - 00;0;480,6
27-02-2019;00 - 01;0;277,6
27-02-2019;01 - 02;0;0
27-02-2019;02 - 03;0;0
27-02-2019;03 - 04;0;0
27-02-2019;04 - 05;0;0
27-02-2019;05 - 06;0;487,4
27-02-2019;06 - 07;0;493,3
27-02-2019;07 - 08;0;482,8
27-02-2019;08 - 09;0;501,3
27-02-2019;09 - 10;0;542,4
27-02-2019;10 - 11;0;189,8
27-02-2019;11 - 12;0;0
27-02-2019;12 - 13;257,7;0
27-02-2019;13 - 14;275;0
27-02-2019;14 - 15;257,7;0
27-02-2019;15 - 16;0;0
27-02-2019;16 - 17;0;256,6
27-02-2019;17 - 18;0;265,6
27-02-2019;18 - 19;0;334,4
27-02-2019;19 - 20;0;237,6
27-02-2019;20 - 21;0;0
27-02-2019;21 - 22;0;0
27-02-2019;22 - 23;0;42,9
27-02-2019;23 - 00;0;358,9
28-02-2019;00 - 01;0;0
28-02-2019;01 - 02;0;0
28-02-2019;02 - 03;0;0
28-02-2019;03 - 04;0;0
28-02-2019;04 - 05;0;0
28-02-2019;05 - 06;0;0
28-02-2019;06 - 07;0;0
28-02-2019;07 - 08;0;0
28-02-2019;08 - 09;0;196,1
28-02-2019;09 - 10;0;0
28-02-2019;10 - 11;0;0
28-02-2019;11 - 12;0;0
28-02-2019;12 - 13;0;0
28-02-2019;13 - 14;0;0
28-02-2019;14 - 15;0;0
28-02-2019;15 - 16;0;0
28-02-2019;16 - 17;0;0
28-02-2019;17 - 18;0;0
28-02-2019;18 - 19;0;0
28-02-2019;19 - 20;0;0
28-02-2019;20 - 21;0;0
28-02-2019;21 - 22;0,6;0
28-02-2019;22 - 23;0;0
28-02-2019;23 - 00;0;0
01-03-2019;00 - 01;0;0
01-03-2019;01 - 02;0;0
01-03-2019;02 - 03;0;0
01-03-2019;03 - 04;0;0
01-03-2019;04 - 05;0;0
01-03-2019;05 - 06;0;0
01-03-2019;06 - 07;0;0
01-03-2019;07 - 08;0;0
01-03-2019;08 - 09;0;0
01-03-2019;09 - 10;0;0
01-03-2019;10 - 11;0;0
01-03-2019;11 - 12;0;0
01-03-2019;12 - 13;0;0
01-03-2019;13 - 14;0;0
01-03-2019;14 - 15;0;0
01-03-2019;15 - 16;0;0
01-03-2019;16 - 17;0;0
01-03-2019;17 - 18;0;0
01-03-2019;18 - 19;0;0
01-03-2019;19 - 20;0;0
01-03-2019;20 - 21;0;0
01-03-2019;21 - 22;0;0
01-03-2019;22 - 23;0;0
01-03-2019;23 - 00;0;0
02-03-2019;00 - 01;0;0
02-03-2019;01 - 02;0;0
02-03-2019;02 - 03;0;0
02-03-2019;03 - 04;0;0
02-03-2019;04 - 05;0;0
02-03-2019;05 - 06;0;0
02-03-2019;06 - 07;0;0
02-03-2019;07 - 08;0;0
02-03-2019;08 - 09;0;0
02-03-2019;09 - 10;0;0
02-03-2019;10 - 11;0;0
02-03-2019;11 - 12;0;0
02-03-2019;12 - 13;10;0
02-03-2019;13 - 14;36,5;0
02-03-2019;14 - 15;0;0
02-03-2019;15 - 16;0;0
02-03-2019;16 - 17;0;0
02-03-2019;17 - 18;0;0
02-03-2019;18 - 19;0;163,5
02-03-2019;19 - 20;0;193,7
02-03-2019;20 - 21;0;0
02-03-2019;21 - 22;0;0
02-03-2019;22 - 23;0;0
02-03-2019;23 - 00;0;200,6
03-03-2019;00 - 01;0;337,7
03-03-2019;01 - 02;0;358,6
03-03-2019;02 - 03;0;288,7
03-03-2019;03 - 04;0;336,5
03-03-2019;04 - 05;0;471
03-03-2019;05 - 06;0;1081,4
03-03-2019;06 - 07;0;1113,1
03-03-2019;07 - 08;0;888,9
03-03-2019;08 - 09;0;1118,6
03-03-2019;09 - 10;0;687,9
03-03-2019;10 - 11;0;523,6
03-03-2019;11 - 12;0;476,8
03-03-2019;12 - 13;0;418,2
03-03-2019;13 - 14;0;387,2
03-03-2019;14 - 15;0;204,9
03-03-2019;15 - 16;0;256,6
03-03-2019;16 - 17;0;250,5
03-03-2019;17 - 18;0;263,3
03-03-2019;18 - 19;0;0
03-03-2019;19 - 20;0;0
03-03-2019;20 - 21;0;0
03-03-2019;21 - 22;0;0
03-03-2019;22 - 23;0;0
03-03-2019;23 - 00;0;0
04-03-2019;00 - 01;0;0
04-03-2019;01 - 02;0;0
04-03-2019;02 - 03;0;0
04-03-2019;03 - 04;0;0
04-03-2019;04 - 05;0;0
04-03-2019;05 - 06;0;0
04-03-2019;06 - 07;0;0
04-03-2019;07 - 08;256,2;0
04-03-2019;08 - 09;242,3;0
04-03-2019;09 - 10;0;0
04-03-2019;10 - 11;90,8;0
04-03-2019;11 - 12;138,6;0
04-03-2019;12 - 13;194,5;0
04-03-2019;13 - 14;151,2;0
04-03-2019;14 - 15;197,3;0
04-03-2019;15 - 16;211,3;0
04-03-2019;16 - 17;106,8;0
04-03-2019;17 - 18;95,5;0
04-03-2019;18 - 19;44,2;0
04-03-2019;19 - 20;0;0
04-03-2019;20 - 21;0;0
04-03-2019;21 - 22;0;0
04-03-2019;22 - 23;0;0
04-03-2019;23 - 00;0;365
05-03-2019;00 - 01;0;247,8
05-03-2019;01 - 02;0;13,2
05-03-2019;02 - 03;133;0
05-03-2019;03 - 04;0;0
05-03-2019;04 - 05;83,5;0
05-03-2019;05 - 06;0;0
05-03-2019;06 - 07;199,3;0
05-03-2019;07 - 08;0;324,3
05-03-2019;08 - 09;76,7;0
05-03-2019;09 - 10;164,2;0
05-03-2019;10 - 11;272,8;0
05-03-2019;11 - 12;283,3;0
05-03-2019;12 - 13;101;0
05-03-2019;13 - 14;248,2;0
05-03-2019;14 - 15;253,5;0
05-03-2019;15 - 16;138;0
05-03-2019;16 - 17;0;0
05-03-2019;17 - 18;0;0
05-03-2019;18 - 19;0;323,7
05-03-2019;19 - 20;0;409,3
05-03-2019;20 - 21;0;446,6
05-03-2019;21 - 22;0;447
05-03-2019;22 - 23;0;199,8
05-03-2019;23 - 00;0;0
06-03-2019;00 - 01;300,4;0
06-03-2019;01 - 02;315,8;0
06-03-2019;02 - 03;217,3;0
06-03-2019;03 - 04;266,4;0
06-03-2019;04 - 05;278,8;0
06-03-2019;05 - 06;214,9;0
06-03-2019;06 - 07;143,1;0
06-03-2019;07 - 08;132,8;0
06-03-2019;08 - 09;147;0
06-03-2019;09 - 10;128,2;0
06-03-2019;10 - 11;151,7;0
06-03-2019;11 - 12;164,5;0
06-03-2019;12 - 13;243,4;0
06-03-2019;13 - 14;233,3;0
06-03-2019;14 - 15;199,4;0
06-03-2019;15 - 16;162,3;0
06-03-2019;16 - 17;258,6;0
06-03-2019;17 - 18;248,9;0
06-03-2019;18 - 19;0;0
06-03-2019;19 - 20;0;0
