Month;MunicipalityNo;CapacityGe100MW;CapacityLt100MW;OffshoreWindCapacity;OnshoreWindCapacity;SolarPowerCapacity;NumberGenerationUnitsGe100MW;NumberGenerationUnitsLt100MW;NumberOffshoreWindGenerators;NumberOnshoreWindGenerators;NumberSolarPanels
2016-12-01 00:00;779;;33.094;;111.7288;12.539;0;28;0;180;2065
2016-12-01 00:00;773;;14.808;;79.2895;4.216;0;12;0;171;648
2016-12-01 00:00;766;;12.995;;28.0065;9.6303;0;6;0;68;1784
2016-12-01 00:00;760;;65.91;;406.8759;33.3733;0;30;0;368;2107
2016-12-01 00:00;756;;71.99;;40.8505;7.676;0;28;0;55;1047
2016-12-01 00:00;751;760.0;46.848;;11.6815;23.6676;2;23;0;36;3732
2016-12-01 00:00;746;;6.4376;;11.6575;7.7882;0;9;0;21;1577
2016-12-01 00:00;741;;;23.0;11.407;1.3561;0;0;10;27;218
2016-12-01 00:00;740;;113.698;;16.891;25.4231;0;14;0;49;2337
2016-12-01 00:00;730;;88.566;;158.5855;11.7607;0;10;0;143;1711
2016-12-01 00:00;727;;6.261;5.0;5.252;3.1142;0;6;10;12;642
2016-12-01 00:00;710;;22.2726;;35.114;6.7921;0;20;0;59;1153
2016-12-01 00:00;707;;42.117;399.6;52.599;5.0948;0;4;111;87;878
2016-12-01 00:00;706;;5.94;;18.8735;7.2029;0;4;0;48;1286
2016-12-01 00:00;671;;1.047;;51.406;3.709;0;1;0;100;686
2016-12-01 00:00;665;;28.59;17.2;141.008;4.5314;0;12;8;192;801
2016-12-01 00:00;661;;50.772;;177.5886;8.8668;0;12;0;175;1639
2016-12-01 00:00;657;;110.371;;108.7081;12.2664;0;18;0;142;1837
2016-12-01 00:00;630;;19.772;;39.9117;91.5004;0;11;0;79;2840
2016-12-01 00:00;621;;15.04;;34.367;11.913;0;9;0;42;1655
2016-12-01 00:00;615;;40.911;;4.062;10.4779;0;6;0;18;1928
2016-12-01 00:00;607;427.0;35.444;;2.289;5.7538;1;7;0;9;804
2016-12-01 00:00;580;626.0;5.274;;86.369;29.8043;1;12;0;104;1480
2016-12-01 00:00;575;;12.757;;61.187;7.9099;0;9;0;99;1247
2016-12-01 00:00;573;;24.01;;100.379;12.8418;0;19;0;139;1763
2016-12-01 00:00;563;;;;1.98;0.7814;0;0;0;3;147
2016-12-01 00:00;561;401.0;72.497;369.3;67.5632;12.0084;1;18;171;71;1722
2016-12-01 00:00;550;;77.307;;154.403;10.5526;0;42;0;315;1396
2016-12-01 00:00;540;;103.988;;14.5475;18.0524;0;25;0;35;1732
2016-12-01 00:00;530;;38.499;;92.599;4.7085;0;16;0;64;757
2016-12-01 00:00;510;;47.931;;40.788;9.9523;0;27;0;67;1489
2016-12-01 00:00;492;;0.75;;12.026;1.4401;0;1;0;9;296
2016-12-01 00:00;482;;2.3;;43.921;2.1467;0;1;0;66;322
2016-12-01 00:00;480;;22.248;;26.437;4.8544;0;13;0;54;803
2016-12-01 00:00;479;;26.571;;33.483;11.1357;0;16;0;54;1225
2016-12-01 00:00;461;372.0;132.421;;11.158;9.7668;1;40;0;17;1407
2016-12-01 00:00;450;;24.015;;28.993;3.1623;0;7;0;40;565
2016-12-01 00:00;440;;9.691;;14.901;3.1588;0;7;0;14;427
2016-12-01 00:00;430;;32.448;;15.919;8.8196;0;20;0;35;1331
2016-12-01 00:00;420;;36.064;;31.193;7.7882;0;19;0;58;1141
2016-12-01 00:00;410;;8.293;;13.6305;6.2167;0;8;0;26;1008
2016-12-01 00:00;400;;105.544;;37.1316;7.923;0;8;0;87;1023
2016-12-01 00:00;390;;107.097;;18.8425;7.6106;0;13;0;65;1037
2016-12-01 00:00;376;;38.704;;59.1525;8.3456;0;7;0;144;1306
2016-12-01 00:00;370;;57.143;;58.9111;8.8173;0;27;0;90;1581
2016-12-01 00:00;360;;16.231;377.55;190.657;38.3829;0;7;173;217;918
2016-12-01 00:00;350;;3.251;;5.448;4.1481;0;2;0;19;633
2016-12-01 00:00;340;;10.013;;6.823;3.2271;0;6;0;9;575
2016-12-01 00:00;336;;6.952;;9.9465;3.0706;0;5;0;27;548
2016-12-01 00:00;330;407.0;25.0077;21.0;44.528;9.2567;2;102;7;114;1298
2016-12-01 00:00;329;;12.048;;9.039;3.5858;0;4;0;18;522
2016-12-01 00:00;326;1057.0;3.9875;;81.121;52.092;3;5;0;126;1236
2016-12-01 00:00;320;;7.71;;35.17;4.8501;0;4;0;45;748
2016-12-01 00:00;316;;8.388;;59.4746;7.6276;0;12;0;69;1061
2016-12-01 00:00;306;;13.072;;5.1621;5.3633;0;14;0;45;941
2016-12-01 00:00;270;;17.545;;0.766;4.7586;0;7;0;25;899
2016-12-01 00:00;269;;3.647;;0.616;2.0297;0;2;0;4;409
2016-12-01 00:00;265;;34.935;;8.045;9.6715;0;4;0;23;1119
2016-12-01 00:00;260;;0.015;;4.182;3.8808;0;1;0;11;582
2016-12-01 00:00;259;;45.433;;3.978;5.7694;0;16;0;11;881
2016-12-01 00:00;253;;1.225;;0.371;4.8348;0;2;0;3;686
2016-12-01 00:00;250;520.0;164.032;;2.991;4.2339;2;12;0;11;750
2016-12-01 00:00;240;;13.929;;0.142;4.7675;0;8;0;4;730
2016-12-01 00:00;230;;4.632;;;3.9993;0;11;0;0;589
2016-12-01 00:00;223;;16.367;;0.006;1.1672;0;3;0;1;191
2016-12-01 00:00;219;;86.98;;4.087;5.7216;0;11;0;12;762
2016-12-01 00:00;217;;60.994;;0.046;3.6248;0;8;0;3;554
2016-12-01 00:00;210;;1.328;;;2.6608;0;2;0;0;392
2016-12-01 00:00;201;;4.657;;2.828;2.8774;0;9;0;7;425
2016-12-01 00:00;190;;0.353;;;2.059;0;2;0;0;400
2016-12-01 00:00;187;;;;0.001;0.654;0;0;0;1;119
2016-12-01 00:00;185;;1.122;;;2.2276;0;2;0;0;366
2016-12-01 00:00;183;;;;0.011;0.8424;0;0;0;1;124
2016-12-01 00:00;175;;;;;1.3969;0;0;0;0;201
2016-12-01 00:00;173;;47.018;;;2.1167;0;17;0;0;295
2016-12-01 00:00;169;;1.042;;0.861;5.7377;0;2;0;2;454
2016-12-01 00:00;167;699.0;117.064;10.8;2.005;3.5289;2;3;3;4;410
2016-12-01 00:00;165;;;;;0.8177;0;0;0;0;137
2016-12-01 00:00;163;;0.486;;;1.8751;0;1;0;0;254
2016-12-01 00:00;161;;41.79;;0.9;1.3085;0;3;0;3;179
2016-12-01 00:00;159;;5.571;;;2.9521;0;3;0;0;448
2016-12-01 00:00;157;;;;;2.3632;0;0;0;0;248
2016-12-01 00:00;155;;0.03;;;0.9638;0;1;0;0;159
2016-12-01 00:00;153;;;;;1.0638;0;0;0;0;191
2016-12-01 00:00;151;;5.245;;;3.9596;0;8;0;0;432
2016-12-01 00:00;147;;;;;1.3714;0;0;0;0;77
2016-12-01 00:00;101;403.0;325.75;40.0;10.6553;9.7644;2;9;20;15;743
2016-12-01 00:00;1;;0.16;;;;0;8;0;0;0
2016-11-01 00:00;860;;98.116;;58.493;10.2247;0;19;0;227;1591
2016-11-01 00:00;851;380.0;81.811;;133.3247;14.5942;1;33;0;192;2936
2016-11-01 00:00;849;;23.594;;163.8245;8.8825;0;17;0;212;1338
2016-11-01 00:00;846;;10.663;;55.9903;8.068;0;15;0;75;1423
2016-11-01 00:00;840;;18.856;;49.025;5.455;0;14;0;82;1224
2016-11-01 00:00;825;;0.0471;;0.18;0.7619;0;9;0;1;133
2016-11-01 00:00;820;;20.827;;109.314;5.9281;0;17;0;151;1397
2016-11-01 00:00;813;;63.658;7.6;49.05;9.3101;0;25;3;90;1489
2016-11-01 00:00;810;;46.931;;75.5702;6.9161;0;21;0;96;966
2016-11-01 00:00;791;;109.735;;62.649;16.4676;0;40;0;95;2713
2016-11-01 00:00;787;;28.996;;146.5729;11.1109;0;24;0;528;1891
2016-11-01 00:00;779;;33.094;;111.9538;12.539;0;28;0;181;2065
2016-11-01 00:00;773;;14.808;;79.2495;4.216;0;12;0;167;648
2016-11-01 00:00;766;;12.995;;28.0065;9.6112;0;6;0;68;1781
2016-11-01 00:00;760;;65.91;;407.0809;33.3733;0;30;0;367;2107
2016-11-01 00:00;756;;71.99;;40.8505;7.67;0;28;0;55;1046
2016-11-01 00:00;751;760.0;46.848;;11.6815;23.6601;2;23;0;36;3729
2016-11-01 00:00;746;;6.4376;;11.6575;7.7847;0;9;0;21;1576
2016-11-01 00:00;741;;;23.0;11.407;1.3561;0;0;10;27;218
2016-11-01 00:00;740;;113.698;;16.891;13.236;0;14;0;49;2307
2016-11-01 00:00;730;;88.566;;158.5855;11.7527;0;10;0;143;1709
2016-11-01 00:00;727;;6.261;5.0;5.252;3.1142;0;6;10;12;642
2016-11-01 00:00;710;;22.2726;;35.114;6.8193;0;20;0;59;1152
2016-11-01 00:00;707;;42.117;399.6;52.599;5.092;0;4;111;87;877
2016-11-01 00:00;706;;5.94;;18.8735;7.1704;0;4;0;48;1280
2016-11-01 00:00;671;;1.047;;51.546;3.703;0;1;0;100;685
2016-11-01 00:00;665;;28.59;17.2;140.948;4.5314;0;12;8;189;801
2016-11-01 00:00;661;;50.772;;157.7786;8.8278;0;12;0;165;1631
2016-11-01 00:00;657;;110.371;;106.6981;12.2613;0;18;0;140;1835
2016-11-01 00:00;630;;19.772;;39.9117;71.5226;0;11;0;79;2795
2016-11-01 00:00;621;;15.04;;34.367;11.91;0;9;0;42;1654
2016-11-01 00:00;615;;40.911;;4.062;10.4367;0;6;0;18;1922
2016-11-01 00:00;607;427.0;35.444;;2.289;5.7391;1;7;0;9;800
2016-11-01 00:00;580;626.0;5.274;;86.339;19.7848;1;12;0;101;1451
2016-11-01 00:00;575;;12.757;;61.177;7.9039;0;9;0;98;1246
2016-11-01 00:00;573;;24.01;;100.369;12.824;0;19;0;138;1759
2016-11-01 00:00;563;;;;1.98;0.7814;0;0;0;3;147
2016-11-01 00:00;561;401.0;72.497;369.3;67.5432;12.0084;1;18;171;69;1722
2016-11-01 00:00;550;;77.307;;154.355;10.5442;0;42;0;312;1394
2016-11-01 00:00;540;;103.988;;14.5375;17.9936;0;25;0;34;1727
2016-11-01 00:00;530;;38.499;;92.599;4.7085;0;16;0;64;757
2016-11-01 00:00;510;;47.931;;40.788;9.9483;0;27;0;67;1488
2016-11-01 00:00;492;;0.75;;12.026;1.4401;0;1;0;9;296
2016-11-01 00:00;482;;2.3;;43.921;2.1407;0;1;0;66;321
2016-11-01 00:00;480;;22.248;;26.437;4.8544;0;13;0;54;803
2016-11-01 00:00;479;;26.571;;33.483;11.1117;0;16;0;54;1220
2016-11-01 00:00;461;372.0;132.421;;11.158;9.5368;1;40;0;17;1406
2016-11-01 00:00;450;;24.015;;28.993;3.1623;0;7;0;40;565
2016-11-01 00:00;440;;9.691;;14.901;3.1528;0;7;0;14;426
2016-11-01 00:00;430;;32.448;;15.909;8.8106;0;20;0;34;1329
2016-11-01 00:00;420;;36.064;;31.193;7.7726;0;19;0;58;1138
2016-11-01 00:00;410;;8.293;;13.6305;6.1982;0;8;0;26;1003
2016-11-01 00:00;400;;105.544;;37.1316;7.9095;0;8;0;87;1019
2016-11-01 00:00;390;;107.097;;18.8425;7.5435;0;13;0;65;1028
2016-11-01 00:00;376;;38.704;;59.1175;8.3163;0;7;0;142;1301
2016-11-01 00:00;370;;57.143;;58.9111;8.7926;0;27;0;90;1575
2016-11-01 00:00;360;;16.231;377.55;190.947;37.5829;0;7;173;217;916
2016-11-01 00:00;350;;3.251;;5.448;4.1396;0;2;0;19;630
2016-11-01 00:00;340;;10.013;;6.823;3.2221;0;6;0;9;574
2016-11-01 00:00;336;;6.952;;9.9465;3.0706;0;5;0;27;548
2016-11-01 00:00;330;407.0;25.0077;21.0;44.627;9.2495;2;102;7;115;1296
2016-11-01 00:00;329;;12.048;;9.169;3.576;0;4;0;19;520
2016-11-01 00:00;326;1057.0;3.9875;;81.121;52.0698;3;5;0;126;1231
2016-11-01 00:00;320;;7.71;;18.22;4.8336;0;4;0;40;745
2016-11-01 00:00;316;;8.558;;59.4746;7.6123;0;13;0;69;1058
2016-11-01 00:00;306;;13.072;;5.1621;5.3503;0;14;0;45;938
2016-11-01 00:00;270;;17.545;;0.766;4.7466;0;7;0;25;897
2016-11-01 00:00;269;;3.647;;0.616;1.9884;0;2;0;4;400
2016-11-01 00:00;265;;34.935;;8.045;9.661;0;4;0;23;1117
2016-11-01 00:00;260;;0.015;;4.182;3.8776;0;1;0;11;581
2016-11-01 00:00;259;;45.433;;3.978;5.659;0;16;0;11;876
2016-11-01 00:00;253;;1.225;;0.371;4.8218;0;2;0;3;683
2016-11-01 00:00;250;520.0;164.032;;2.991;4.2204;2;12;0;11;746
2016-11-01 00:00;240;;13.929;;0.142;4.759;0;8;0;4;728
2016-11-01 00:00;230;;4.632;;;3.9821;0;11;0;0;581
2016-11-01 00:00;223;;16.367;;0.006;1.1672;0;3;0;1;191
2016-11-01 00:00;219;;86.98;;4.087;5.7131;0;11;0;12;760
2016-11-01 00:00;217;;60.994;;0.046;3.6188;0;8;0;3;553
2016-11-01 00:00;210;;1.328;;;2.6608;0;2;0;0;392
2016-11-01 00:00;201;;4.657;;2.828;2.8658;0;9;0;7;423
2016-11-01 00:00;190;;0.353;;;2.056;0;2;0;0;399
2016-11-01 00:00;187;;;;0.001;0.654;0;0;0;1;119
2016-11-01 00:00;185;;1.122;;;2.2176;0;2;0;0;363
2016-11-01 00:00;183;;;;0.011;0.8424;0;0;0;1;124
2016-11-01 00:00;175;;;;;1.3969;0;0;0;0;201
2016-11-01 00:00;173;;47.018;;;2.1167;0;17;0;0;295
2016-11-01 00:00;169;;1.042;;0.861;5.7377;0;2;0;2;454
2016-11-01 00:00;167;699.0;117.064;10.8;2.005;3.5169;2;3;3;4;408
2016-11-01 00:00;165;;;;;0.8177;0;0;0;0;137
2016-11-01 00:00;163;;0.486;;;1.8691;0;1;0;0;253
2016-11-01 00:00;161;;41.79;;0.9;1.3085;0;3;0;3;179
2016-11-01 00:00;159;;5.571;;;2.9393;0;3;0;0;445
2016-11-01 00:00;157;;;;;2.3572;0;0;0;0;247
2016-11-01 00:00;155;;0.03;;;0.9618;0;1;0;0;158
2016-11-01 00:00;153;;;;;1.0548;0;0;0;0;189
2016-11-01 00:00;151;;5.245;;;3.9488;0;8;0;0;430
2016-11-01 00:00;147;;;;;1.3714;0;0;0;0;77
2016-11-01 00:00;101;403.0;325.75;40.0;10.6553;8.8769;2;9;20;15;735
2016-11-01 00:00;1;;0.16;;;;0;8;0;0;0
2016-10-01 00:00;860;;98.116;;59.083;10.2172;0;19;0;229;1589
2016-10-01 00:00;851;380.0;81.811;;133.9747;14.5667;1;33;0;195;2931
2016-10-01 00:00;849;;23.594;;163.8245;8.8735;0;17;0;212;1336
2016-10-01 00:00;846;;10.663;;56.1403;8.0589;0;15;0;76;1421
2016-10-01 00:00;840;;18.856;;49.025;5.455;0;14;0;82;1224
2016-10-01 00:00;825;;0.0471;;0.18;0.7559;0;9;0;1;132
2016-10-01 00:00;820;;20.827;;109.614;5.9281;0;17;0;153;1397
2016-10-01 00:00;813;;63.658;7.6;49.05;9.3061;0;25;3;90;1488
2016-10-01 00:00;810;;46.931;;65.2202;6.8784;0;21;0;93;961
2016-10-01 00:00;791;;109.735;;62.639;16.4564;0;40;0;94;2710
2016-10-01 00:00;787;;28.996;;146.7479;11.1109;0;24;0;524;1891
2016-10-01 00:00;779;;33.094;;112.4038;12.524;0;28;0;183;2062
2016-10-01 00:00;773;;14.808;;79.1995;4.216;0;12;0;162;648
2016-10-01 00:00;766;;12.995;;28.0065;9.5252;0;6;0;68;1777
2016-10-01 00:00;760;;65.91;;403.5269;33.3648;0;30;0;366;2105
2016-10-01 00:00;756;;71.99;;40.8505;7.664;0;28;0;55;1045
2016-10-01 00:00;751;760.0;46.848;;11.6815;23.4211;2;23;0;36;3715
2016-10-01 00:00;746;;6.4376;;11.6575;7.7681;0;9;0;21;1570
2016-10-01 00:00;741;;;23.0;11.407;1.3561;0;0;10;27;218
2016-10-01 00:00;740;;113.698;;16.891;13.2307;0;14;0;49;2305
2016-10-01 00:00;730;;88.566;;158.5855;11.7557;0;10;0;143;1709
2016-10-01 00:00;727;;6.261;5.0;5.252;3.1082;0;6;10;12;641
2016-10-01 00:00;710;;22.2726;;35.114;6.8133;0;20;0;59;1151
2016-10-01 00:00;707;;42.117;399.6;52.599;5.074;0;4;111;87;876
2016-10-01 00:00;706;;5.94;;18.8635;7.1624;0;4;0;47;1277
2016-10-01 00:00;671;;1.047;;51.496;3.703;0;1;0;95;685
2016-10-01 00:00;665;;28.59;17.2;140.948;4.5314;0;12;8;189;801
2016-10-01 00:00;661;;50.772;;131.3486;8.8278;0;12;0;150;1631
2016-10-01 00:00;657;;110.371;;106.6981;12.2613;0;18;0;140;1835
2016-10-01 00:00;630;;19.772;;39.9117;66.5062;0;11;0;79;2780
2016-10-01 00:00;621;;15.04;;34.517;11.9014;0;9;0;43;1652
2016-10-01 00:00;615;;40.911;;4.062;10.4241;0;6;0;18;1919
2016-10-01 00:00;607;427.0;35.444;;2.289;5.7258;1;7;0;9;796
2016-10-01 00:00;580;626.0;5.274;;86.299;18.5848;1;12;0;97;1448
2016-10-01 00:00;575;;12.757;;61.477;7.8997;0;9;0;100;1245
2016-10-01 00:00;573;;24.01;;100.369;12.8147;0;19;0;138;1757
2016-10-01 00:00;563;;;;1.98;0.7814;0;0;0;3;147
2016-10-01 00:00;561;401.0;72.497;369.3;67.5432;12.0084;1;18;171;69;1722
2016-10-01 00:00;550;;77.307;;154.315;10.5442;0;42;0;308;1394
2016-10-01 00:00;540;;103.988;;14.5375;17.9936;0;25;0;34;1727
2016-10-01 00:00;530;;38.499;;92.599;4.7085;0;16;0;64;757
2016-10-01 00:00;510;;47.931;;40.788;9.9433;0;27;0;67;1487
2016-10-01 00:00;492;;0.75;;12.026;1.4361;0;1;0;9;295
2016-10-01 00:00;482;;2.3;;43.921;2.1407;0;1;0;66;321
2016-10-01 00:00;480;;22.248;;26.437;4.8484;0;13;0;54;802
2016-10-01 00:00;479;;26.562;;33.613;11.0963;0;15;0;55;1218
2016-10-01 00:00;461;372.0;132.421;;11.158;9.5261;1;40;0;17;1404
2016-10-01 00:00;450;;24.015;;28.993;3.1623;0;7;0;40;565
2016-10-01 00:00;440;;9.691;;14.901;3.1468;0;7;0;14;425
2016-10-01 00:00;430;;32.448;;15.909;8.8106;0;20;0;34;1329
2016-10-01 00:00;420;;36.064;;31.193;7.7606;0;19;0;58;1136
2016-10-01 00:00;410;;8.293;;13.6305;6.1922;0;8;0;26;1002
2016-10-01 00:00;400;;105.544;;37.1216;7.9065;0;8;0;86;1018
2016-10-01 00:00;390;;107.097;;18.8425;7.5295;0;13;0;65;1027
2016-10-01 00:00;376;;38.704;;59.2675;8.2991;0;7;0;143;1298
2016-10-01 00:00;370;;57.143;;58.9111;8.7682;0;27;0;90;1570
2016-10-01 00:00;360;;16.231;377.55;191.097;37.5791;0;7;173;218;915
2016-10-01 00:00;350;;3.251;;5.448;4.1396;0;2;0;19;630
2016-10-01 00:00;340;;10.013;;6.823;3.2101;0;6;0;9;571
2016-10-01 00:00;336;;6.952;;9.9465;3.0464;0;5;0;27;544
2016-10-01 00:00;330;407.0;25.0077;21.0;44.627;9.2222;2;102;7;115;1293
2016-10-01 00:00;329;;12.048;;9.169;3.561;0;4;0;19;517
2016-10-01 00:00;326;1057.0;3.9875;;81.121;52.0529;3;5;0;126;1226
2016-10-01 00:00;320;;7.71;;18.22;4.8104;0;4;0;40;741
2016-10-01 00:00;316;;8.558;;59.4746;7.4967;0;13;0;69;1046
2016-10-01 00:00;306;;13.072;;5.1621;5.3235;0;14;0;45;932
2016-10-01 00:00;270;;17.545;;0.766;4.7466;0;7;0;25;897
2016-10-01 00:00;269;;3.647;;0.616;1.9813;0;2;0;4;398
2016-10-01 00:00;265;;34.935;;8.045;9.6519;0;4;0;23;1115
2016-10-01 00:00;260;;0.015;;4.182;3.8776;0;1;0;11;581
2016-10-01 00:00;259;;45.433;;3.978;5.64;0;16;0;11;872
2016-10-01 00:00;253;;1.225;;0.371;4.8188;0;2;0;3;682
2016-10-01 00:00;250;520.0;164.032;;2.991;4.2099;2;12;0;11;744
2016-10-01 00:00;240;;13.929;;0.142;4.759;0;8;0;4;728
2016-10-01 00:00;230;;4.632;;;3.9821;0;11;0;0;581
2016-10-01 00:00;223;;7.62;;0.006;1.1612;0;2;0;1;190
2016-10-01 00:00;219;;86.98;;4.087;5.7043;0;11;0;12;758
2016-10-01 00:00;217;;60.994;;0.046;3.5888;0;8;0;3;552
2016-10-01 00:00;210;;1.328;;;2.6608;0;2;0;0;392
2016-10-01 00:00;201;;4.657;;2.828;2.8598;0;9;0;7;422
2016-10-01 00:00;190;;0.353;;;2.056;0;2;0;0;399
2016-10-01 00:00;187;;;;0.001;0.654;0;0;0;1;119
2016-10-01 00:00;185;;1.122;;;2.2134;0;2;0;0;361
2016-10-01 00:00;183;;;;0.011;0.8424;0;0;0;1;124
2016-10-01 00:00;175;;;;;1.3969;0;0;0;0;201
2016-10-01 00:00;173;;47.018;;;2.1156;0;17;0;0;294
2016-10-01 00:00;169;;1.042;;0.861;5.7366;0;2;0;2;453
2016-10-01 00:00;167;699.0;117.064;10.8;2.005;3.5169;2;3;3;4;408
2016-10-01 00:00;165;;;;;0.8166;0;0;0;0;136
2016-10-01 00:00;163;;0.486;;;1.8661;0;1;0;0;252
2016-10-01 00:00;161;;41.79;;0.9;1.3035;0;3;0;3;178
2016-10-01 00:00;159;;5.215;;;2.9354;0;3;0;0;443
2016-10-01 00:00;157;;;;;2.3527;0;0;0;0;246
2016-10-01 00:00;155;;0.03;;;0.9618;0;1;0;0;158
2016-10-01 00:00;153;;;;;1.0548;0;0;0;0;189
2016-10-01 00:00;151;;5.245;;;3.9488;0;8;0;0;430
2016-10-01 00:00;147;;;;;1.3714;0;0;0;0;77
2016-10-01 00:00;101;403.0;325.75;40.0;10.6553;8.8769;2;9;20;15;735
2016-10-01 00:00;1;;0.16;;;;0;8;0;0;0
2016-09-01 00:00;860;;98.116;;59.073;10.2052;0;19;0;228;1587
2016-09-01 00:00;851;380.0;81.811;;134.1747;14.5442;1;33;0;196;2927
2016-09-01 00:00;849;;23.594;;163.8245;8.861;0;17;0;212;1333
2016-09-01 00:00;846;;10.663;;56.1403;8.0239;0;15;0;76;1419
2016-09-01 00:00;840;;18.856;;49.015;5.455;0;14;0;81;1224
2016-09-01 00:00;825;;0.0471;;0.18;0.7559;0;9;0;1;132
2016-09-01 00:00;820;;20.827;;109.614;5.9245;0;17;0;153;1396
2016-09-01 00:00;813;;63.658;7.6;49.05;9.3001;0;25;3;90;1487
2016-09-01 00:00;810;;46.931;;65.9702;6.8784;0;21;0;97;961
2016-09-01 00:00;791;;109.735;;62.639;16.4336;0;40;0;94;2705
2016-09-01 00:00;787;;28.996;;146.4129;11.1109;0;24;0;512;1891
2016-09-01 00:00;779;;33.094;;112.5588;12.524;0;28;0;182;2062
2016-09-01 00:00;773;;14.808;;79.1895;4.216;0;12;0;161;648
2016-09-01 00:00;766;;12.995;;28.0065;9.5017;0;6;0;68;1773
2016-09-01 00:00;760;;67.18;;403.7264;33.3529;0;32;0;364;2096
2016-09-01 00:00;756;;71.99;;40.8505;7.6595;0;28;0;55;1044
2016-09-01 00:00;751;760.0;46.848;;11.6815;23.3589;2;23;0;36;3704
2016-09-01 00:00;746;;6.4376;;11.6575;7.7603;0;9;0;21;1568
2016-09-01 00:00;741;;;23.0;11.407;1.3441;0;0;10;27;216
2016-09-01 00:00;740;;113.698;;16.891;13.2252;0;14;0;49;2303
2016-09-01 00:00;730;;88.566;;158.5655;11.7362;0;10;0;141;1708
2016-09-01 00:00;727;;6.261;5.0;5.252;3.1082;0;6;10;12;641
2016-09-01 00:00;710;;22.2726;;35.114;6.8073;0;20;0;59;1150
2016-09-01 00:00;707;;42.117;399.6;52.599;5.074;0;4;111;87;876
2016-09-01 00:00;706;;5.94;;18.8635;7.1469;0;4;0;47;1275
2016-09-01 00:00;671;;1.047;;51.476;3.703;0;1;0;93;685
2016-09-01 00:00;665;;28.59;17.2;140.898;4.5334;0;12;8;184;800
2016-09-01 00:00;661;;50.772;;131.3086;8.8169;0;12;0;146;1629
2016-09-01 00:00;657;;110.371;;106.6881;12.2593;0;18;0;139;1834
2016-09-01 00:00;630;;19.772;;39.9667;66.4646;0;11;0;80;2776
2016-09-01 00:00;621;;15.04;;34.517;11.8839;0;9;0;43;1649
2016-09-01 00:00;615;;40.911;;4.062;10.4171;0;6;0;18;1917
2016-09-01 00:00;607;427.0;35.444;;2.279;5.7213;1;7;0;8;795
2016-09-01 00:00;580;626.0;5.274;;86.299;18.4721;1;12;0;97;1444
2016-09-01 00:00;575;;12.757;;61.477;7.8937;0;9;0;100;1244
2016-09-01 00:00;573;;24.01;;100.369;12.8041;0;19;0;138;1755
2016-09-01 00:00;563;;;;1.98;0.7814;0;0;0;3;147
2016-09-01 00:00;561;401.0;72.497;369.3;67.5432;12.0084;1;18;171;69;1722
2016-09-01 00:00;550;;77.307;;154.435;10.5442;0;42;0;306;1394
2016-09-01 00:00;540;;103.988;;14.6875;17.9566;0;25;0;35;1724
2016-09-01 00:00;530;;38.499;;92.589;4.7085;0;16;0;63;757
2016-09-01 00:00;510;;47.931;;40.778;9.9211;0;27;0;66;1483
2016-09-01 00:00;492;;0.75;;12.026;1.4361;0;1;0;9;295
2016-09-01 00:00;482;;2.3;;43.921;2.1357;0;1;0;66;319
2016-09-01 00:00;480;;22.248;;26.437;4.8424;0;13;0;54;801
2016-09-01 00:00;479;;26.553;;33.613;11.0873;0;14;0;55;1216
2016-09-01 00:00;461;372.0;132.421;;11.158;9.5221;1;40;0;17;1403
2016-09-01 00:00;450;;24.015;;28.993;3.1563;0;7;0;40;564
2016-09-01 00:00;440;;9.691;;14.901;3.1468;0;7;0;14;425
2016-09-01 00:00;430;;32.448;;15.909;8.7986;0;20;0;34;1327
2016-09-01 00:00;420;;36.064;;31.193;7.7606;0;19;0;58;1136
2016-09-01 00:00;410;;8.293;;13.6305;6.1862;0;8;0;26;1001
2016-09-01 00:00;400;;105.544;;37.1116;7.9065;0;8;0;85;1018
2016-09-01 00:00;390;;107.097;;18.8425;7.5295;0;13;0;65;1027
2016-09-01 00:00;376;;38.704;;59.2675;8.2991;0;7;0;143;1298
2016-09-01 00:00;370;;57.143;;58.9111;8.7682;0;27;0;90;1570
2016-09-01 00:00;360;;16.231;377.55;191.247;37.5752;0;7;173;219;914
2016-09-01 00:00;350;;3.251;;5.448;4.1156;0;2;0;19;625
2016-09-01 00:00;340;;10.013;;6.823;3.2101;0;6;0;9;571
2016-09-01 00:00;336;;6.952;;9.9465;3.0464;0;5;0;27;544
2016-09-01 00:00;330;407.0;25.0077;21.0;44.927;9.2222;2;102;7;117;1293
2016-09-01 00:00;329;;12.048;;9.169;3.561;0;4;0;19;517
2016-09-01 00:00;326;1057.0;3.9875;;81.121;52.0439;3;5;0;126;1224
2016-09-01 00:00;320;;7.71;;18.22;4.8104;0;4;0;40;741
2016-09-01 00:00;316;;8.558;;59.4746;7.4907;0;13;0;69;1045
2016-09-01 00:00;306;;13.072;;5.1621;5.3215;0;14;0;45;931
2016-09-01 00:00;270;;17.545;;0.766;4.7346;0;7;0;25;895
2016-09-01 00:00;269;;3.647;;0.616;1.9755;0;2;0;4;397
2016-09-01 00:00;265;;34.935;;8.045;9.6371;0;4;0;23;1112
2016-09-01 00:00;260;;0.015;;4.182;3.8736;0;1;0;11;580
2016-09-01 00:00;259;;45.433;;3.978;5.63;0;16;0;11;870
2016-09-01 00:00;253;;1.225;;0.371;4.8188;0;2;0;3;682
