date;Hours;Up;Down
10-04-2018;00 - 01;0;0
10-04-2018;01 - 02;0;0
10-04-2018;02 - 03;0;0
10-04-2018;03 - 04;0;0
10-04-2018;04 - 05;0;0
10-04-2018;05 - 06;0;0
10-04-2018;06 - 07;0;107,9
10-04-2018;07 - 08;0;310,3
10-04-2018;08 - 09;0;272,3
10-04-2018;09 - 10;0;186,6
10-04-2018;10 - 11;0;289,7
10-04-2018;11 - 12;0;259,1
10-04-2018;12 - 13;0;359,2
10-04-2018;13 - 14;0;325,9
10-04-2018;14 - 15;0;478,8
10-04-2018;15 - 16;0;552,5
10-04-2018;16 - 17;0;666,3
10-04-2018;17 - 18;0;879,8
10-04-2018;18 - 19;0;735,9
10-04-2018;19 - 20;0;404,8
10-04-2018;20 - 21;0;314,8
10-04-2018;21 - 22;0;356,5
10-04-2018;22 - 23;0;652,2
10-04-2018;23 - 00;0;821,8
11-04-2018;00 - 01;0;572,5
11-04-2018;01 - 02;0;510,9
11-04-2018;02 - 03;0;467,8
11-04-2018;03 - 04;0;463,7
11-04-2018;04 - 05;0;408,6
11-04-2018;05 - 06;0;516,5
11-04-2018;06 - 07;0;497,3
11-04-2018;07 - 08;0;379,8
11-04-2018;08 - 09;0;432,3
11-04-2018;09 - 10;0;470,9
11-04-2018;10 - 11;0;485,1
11-04-2018;11 - 12;0;515
11-04-2018;12 - 13;0;568,8
11-04-2018;13 - 14;0;395,7
11-04-2018;14 - 15;0;378,8
11-04-2018;15 - 16;0;484,9
11-04-2018;16 - 17;0;377,6
11-04-2018;17 - 18;0;483,2
11-04-2018;18 - 19;0;525,4
11-04-2018;19 - 20;0;461,3
11-04-2018;20 - 21;0;203,1
11-04-2018;21 - 22;0;0
11-04-2018;22 - 23;0;0
11-04-2018;23 - 00;0;0
12-04-2018;00 - 01;0;0
12-04-2018;01 - 02;0;0
12-04-2018;02 - 03;0;0
12-04-2018;03 - 04;0;0
12-04-2018;04 - 05;0;0
12-04-2018;05 - 06;0;0
12-04-2018;06 - 07;0;0
12-04-2018;07 - 08;1;260
12-04-2018;08 - 09;0;0
12-04-2018;09 - 10;0;0
12-04-2018;10 - 11;0;0
12-04-2018;11 - 12;0;0
12-04-2018;12 - 13;0;0
12-04-2018;13 - 14;0;0
12-04-2018;14 - 15;0;0
12-04-2018;15 - 16;0;0
12-04-2018;16 - 17;0;0
12-04-2018;17 - 18;0;0
12-04-2018;18 - 19;0;200,4
12-04-2018;19 - 20;0;779,3
12-04-2018;20 - 21;0;605
12-04-2018;21 - 22;0;19,1
12-04-2018;22 - 23;0;0
12-04-2018;23 - 00;0;0
13-04-2018;00 - 01;0;61
13-04-2018;01 - 02;0;99
13-04-2018;02 - 03;0;163,3
13-04-2018;03 - 04;0;0
13-04-2018;04 - 05;0;0
13-04-2018;05 - 06;0;0
13-04-2018;06 - 07;0;0
13-04-2018;07 - 08;0;0
13-04-2018;08 - 09;0;70,3
13-04-2018;09 - 10;0;120,7
13-04-2018;10 - 11;0;0
13-04-2018;11 - 12;0;0
13-04-2018;12 - 13;0;0
13-04-2018;13 - 14;0;0
13-04-2018;14 - 15;0;0
13-04-2018;15 - 16;0;0
13-04-2018;16 - 17;0;0
13-04-2018;17 - 18;0;0
13-04-2018;18 - 19;0;0
13-04-2018;19 - 20;0;0
13-04-2018;20 - 21;0;0
13-04-2018;21 - 22;0;0
13-04-2018;22 - 23;0;0
13-04-2018;23 - 00;0;0
14-04-2018;00 - 01;0;0
14-04-2018;01 - 02;0;0
14-04-2018;02 - 03;0;0
14-04-2018;03 - 04;0;0
14-04-2018;04 - 05;0;0
14-04-2018;05 - 06;0;0
14-04-2018;06 - 07;0;0
14-04-2018;07 - 08;0;0
14-04-2018;08 - 09;0;0
14-04-2018;09 - 10;0;0
14-04-2018;10 - 11;0;0
14-04-2018;11 - 12;0;0
14-04-2018;12 - 13;0;0
14-04-2018;13 - 14;0;0
14-04-2018;14 - 15;0;0
14-04-2018;15 - 16;0;0
14-04-2018;16 - 17;0;0
14-04-2018;17 - 18;0;0
14-04-2018;18 - 19;0;0
14-04-2018;19 - 20;0;0
14-04-2018;20 - 21;0;0
14-04-2018;21 - 22;0;0
14-04-2018;22 - 23;0;0
14-04-2018;23 - 00;0;0
15-04-2018;00 - 01;0;0
15-04-2018;01 - 02;0;0
15-04-2018;02 - 03;0;0
15-04-2018;03 - 04;0;0
15-04-2018;04 - 05;0;0
15-04-2018;05 - 06;0;0
15-04-2018;06 - 07;0;0
15-04-2018;07 - 08;0;0
15-04-2018;08 - 09;0;0
15-04-2018;09 - 10;0;0
15-04-2018;10 - 11;0;0
15-04-2018;11 - 12;0;0
15-04-2018;12 - 13;0;0
15-04-2018;13 - 14;0;0
15-04-2018;14 - 15;0;0
15-04-2018;15 - 16;0;0
15-04-2018;16 - 17;0;0
15-04-2018;17 - 18;0;0
15-04-2018;18 - 19;0;0
15-04-2018;19 - 20;0;0
15-04-2018;20 - 21;0;0
15-04-2018;21 - 22;0;0
15-04-2018;22 - 23;0;0
15-04-2018;23 - 00;0;0
16-04-2018;00 - 01;0;0
16-04-2018;01 - 02;0;0
16-04-2018;02 - 03;0;0
16-04-2018;03 - 04;0;0
16-04-2018;04 - 05;0;0
16-04-2018;05 - 06;0;0
16-04-2018;06 - 07;0;0
16-04-2018;07 - 08;0;0
16-04-2018;08 - 09;0;0
16-04-2018;09 - 10;0;0
16-04-2018;10 - 11;0;0
16-04-2018;11 - 12;0;0
16-04-2018;12 - 13;0;0
16-04-2018;13 - 14;0;0
16-04-2018;14 - 15;0;0
16-04-2018;15 - 16;0;0
16-04-2018;16 - 17;0;0
16-04-2018;17 - 18;0;0
16-04-2018;18 - 19;0;0
16-04-2018;19 - 20;0;0
16-04-2018;20 - 21;1;0
16-04-2018;21 - 22;0;0
16-04-2018;22 - 23;0;0
16-04-2018;23 - 00;0;0
17-04-2018;00 - 01;0;0
17-04-2018;01 - 02;0;0
17-04-2018;02 - 03;0;0
17-04-2018;03 - 04;0;0
17-04-2018;04 - 05;0;0
17-04-2018;05 - 06;0;0
17-04-2018;06 - 07;0;0
17-04-2018;07 - 08;0;0
17-04-2018;08 - 09;0;0
17-04-2018;09 - 10;0;0
17-04-2018;10 - 11;0;0
17-04-2018;11 - 12;0;0
17-04-2018;12 - 13;0;0
17-04-2018;13 - 14;7,2;0
17-04-2018;14 - 15;0;0
17-04-2018;15 - 16;0;0
17-04-2018;16 - 17;0;0
17-04-2018;17 - 18;0;0
17-04-2018;18 - 19;0;0
17-04-2018;19 - 20;0;0
17-04-2018;20 - 21;0;0
17-04-2018;21 - 22;0;0
17-04-2018;22 - 23;0;0
17-04-2018;23 - 00;0;0
18-04-2018;00 - 01;0;0
18-04-2018;01 - 02;0;0
18-04-2018;02 - 03;0;0
18-04-2018;03 - 04;0;0
18-04-2018;04 - 05;0;0
18-04-2018;05 - 06;0;0
18-04-2018;06 - 07;0;0
18-04-2018;07 - 08;0;4,1
18-04-2018;08 - 09;0;0
18-04-2018;09 - 10;0;0
18-04-2018;10 - 11;0;0
18-04-2018;11 - 12;0;0
18-04-2018;12 - 13;0;0
18-04-2018;13 - 14;0;0
18-04-2018;14 - 15;0;0
18-04-2018;15 - 16;0;0
18-04-2018;16 - 17;0;0
18-04-2018;17 - 18;0;0
18-04-2018;18 - 19;0;0
18-04-2018;19 - 20;0;0
18-04-2018;20 - 21;0;0
18-04-2018;21 - 22;0;0
18-04-2018;22 - 23;0;0
18-04-2018;23 - 00;0;0
19-04-2018;00 - 01;0;0
19-04-2018;01 - 02;0;0
19-04-2018;02 - 03;0;0
19-04-2018;03 - 04;0;0
19-04-2018;04 - 05;0;0
19-04-2018;05 - 06;0;0
19-04-2018;06 - 07;0;0
19-04-2018;07 - 08;0;0
19-04-2018;08 - 09;0;0
19-04-2018;09 - 10;0;0
19-04-2018;10 - 11;0;0
19-04-2018;11 - 12;0;0
19-04-2018;12 - 13;0;0
19-04-2018;13 - 14;0;0
19-04-2018;14 - 15;0;0
19-04-2018;15 - 16;0;0
19-04-2018;16 - 17;0;0
19-04-2018;17 - 18;0;0
19-04-2018;18 - 19;0;0
19-04-2018;19 - 20;0;0
19-04-2018;20 - 21;0;0
19-04-2018;21 - 22;0;0
19-04-2018;22 - 23;0;0
19-04-2018;23 - 00;0;0
20-04-2018;00 - 01;0;0
20-04-2018;01 - 02;0;0
20-04-2018;02 - 03;0;0
20-04-2018;03 - 04;0;0
20-04-2018;04 - 05;0;0
20-04-2018;05 - 06;0;0
20-04-2018;06 - 07;0;0
20-04-2018;07 - 08;0;0
20-04-2018;08 - 09;0;0
20-04-2018;09 - 10;0;0
20-04-2018;10 - 11;0;0
20-04-2018;11 - 12;0;0
20-04-2018;12 - 13;0;0
20-04-2018;13 - 14;0;0
20-04-2018;14 - 15;0;0
20-04-2018;15 - 16;0;0
20-04-2018;16 - 17;0;0
20-04-2018;17 - 18;0;0
20-04-2018;18 - 19;0;0
20-04-2018;19 - 20;0;0
20-04-2018;20 - 21;0;0
20-04-2018;21 - 22;0;0
20-04-2018;22 - 23;0;0
20-04-2018;23 - 00;0;0
21-04-2018;00 - 01;0;0
21-04-2018;01 - 02;0;0
21-04-2018;02 - 03;0;0
21-04-2018;03 - 04;0;0
21-04-2018;04 - 05;0;0
21-04-2018;05 - 06;0;0
21-04-2018;06 - 07;0;0
21-04-2018;07 - 08;0;0
21-04-2018;08 - 09;0;0
21-04-2018;09 - 10;0;0
21-04-2018;10 - 11;0;0
21-04-2018;11 - 12;0;0
21-04-2018;12 - 13;0;0
21-04-2018;13 - 14;0;0
21-04-2018;14 - 15;0;0
21-04-2018;15 - 16;0;0
21-04-2018;16 - 17;0;0
21-04-2018;17 - 18;0;0
21-04-2018;18 - 19;0;0
21-04-2018;19 - 20;0;0
21-04-2018;20 - 21;0;0
21-04-2018;21 - 22;0;0
21-04-2018;22 - 23;0;0
21-04-2018;23 - 00;0;0
22-04-2018;00 - 01;0;0
22-04-2018;01 - 02;0;0
22-04-2018;02 - 03;0;0
22-04-2018;03 - 04;0;0
22-04-2018;04 - 05;0;0
22-04-2018;05 - 06;0;0
22-04-2018;06 - 07;0;0
22-04-2018;07 - 08;0;0
22-04-2018;08 - 09;0;2,2
22-04-2018;09 - 10;0;0
22-04-2018;10 - 11;0;0
22-04-2018;11 - 12;0;0
22-04-2018;12 - 13;0;0
22-04-2018;13 - 14;0;0
22-04-2018;14 - 15;0;0
22-04-2018;15 - 16;0;0
22-04-2018;16 - 17;0;0
22-04-2018;17 - 18;0;0
22-04-2018;18 - 19;0;0
22-04-2018;19 - 20;0;0
22-04-2018;20 - 21;0;0
22-04-2018;21 - 22;0;0
22-04-2018;22 - 23;0;0
22-04-2018;23 - 00;0;0
23-04-2018;00 - 01;0;0
23-04-2018;01 - 02;0;0
23-04-2018;02 - 03;0;0
23-04-2018;03 - 04;0;0
23-04-2018;04 - 05;0;0
23-04-2018;05 - 06;0;0
23-04-2018;06 - 07;0;0
23-04-2018;07 - 08;0;0
23-04-2018;08 - 09;0;0
23-04-2018;09 - 10;0;0
23-04-2018;10 - 11;0;0
23-04-2018;11 - 12;0;0
23-04-2018;12 - 13;0;0
23-04-2018;13 - 14;0;0
23-04-2018;14 - 15;0;0
23-04-2018;15 - 16;0;348,3
23-04-2018;16 - 17;0;377
23-04-2018;17 - 18;0;0
23-04-2018;18 - 19;0;0
23-04-2018;19 - 20;0;0
23-04-2018;20 - 21;0;288,8
23-04-2018;21 - 22;0;0
23-04-2018;22 - 23;0;0
23-04-2018;23 - 00;0;0
24-04-2018;00 - 01;0;0
24-04-2018;01 - 02;0;0
24-04-2018;02 - 03;0;0
24-04-2018;03 - 04;0;0
24-04-2018;04 - 05;0;0
24-04-2018;05 - 06;0;0
24-04-2018;06 - 07;0;0
24-04-2018;07 - 08;0;0
24-04-2018;08 - 09;0;0
24-04-2018;09 - 10;0;145,6
24-04-2018;10 - 11;0;111,1
24-04-2018;11 - 12;0;194
24-04-2018;12 - 13;0;103,2
24-04-2018;13 - 14;0;0
24-04-2018;14 - 15;0;107,2
24-04-2018;15 - 16;0;0
24-04-2018;16 - 17;0;0
24-04-2018;17 - 18;0;0
24-04-2018;18 - 19;0;0
24-04-2018;19 - 20;0;0
24-04-2018;20 - 21;0;0
24-04-2018;21 - 22;0;0
24-04-2018;22 - 23;0;0
24-04-2018;23 - 00;0;0
25-04-2018;00 - 01;0;0
25-04-2018;01 - 02;0;0
25-04-2018;02 - 03;0;0
25-04-2018;03 - 04;0;0
25-04-2018;04 - 05;0;0
25-04-2018;05 - 06;0;0
25-04-2018;06 - 07;0;0
25-04-2018;07 - 08;0;0
25-04-2018;08 - 09;0;0
25-04-2018;09 - 10;0;0
25-04-2018;10 - 11;0;0
25-04-2018;11 - 12;0;0
25-04-2018;12 - 13;0;0
25-04-2018;13 - 14;0;0
25-04-2018;14 - 15;0;0
25-04-2018;15 - 16;0;0
25-04-2018;16 - 17;0;0
25-04-2018;17 - 18;0;0
25-04-2018;18 - 19;0;0
25-04-2018;19 - 20;0;0
25-04-2018;20 - 21;0;0
25-04-2018;21 - 22;0;0
25-04-2018;22 - 23;0;0
25-04-2018;23 - 00;0;0
26-04-2018;00 - 01;0;0
26-04-2018;01 - 02;0;0
26-04-2018;02 - 03;0;0
26-04-2018;03 - 04;0;0
26-04-2018;04 - 05;0;0
26-04-2018;05 - 06;0;0
26-04-2018;06 - 07;0;0
26-04-2018;07 - 08;0;0
26-04-2018;08 - 09;0;0
26-04-2018;09 - 10;0;0
26-04-2018;10 - 11;0;0
26-04-2018;11 - 12;0;0
26-04-2018;12 - 13;0;0
26-04-2018;13 - 14;0;0
26-04-2018;14 - 15;0;0
26-04-2018;15 - 16;0;0
26-04-2018;16 - 17;0;0
26-04-2018;17 - 18;0;0
26-04-2018;18 - 19;0;0
26-04-2018;19 - 20;0;0
26-04-2018;20 - 21;0;0
26-04-2018;21 - 22;0;0
26-04-2018;22 - 23;0;0
26-04-2018;23 - 00;0;0
27-04-2018;00 - 01;0;0
27-04-2018;01 - 02;0;0
27-04-2018;02 - 03;0;0
27-04-2018;03 - 04;0;0
27-04-2018;04 - 05;0;0
27-04-2018;05 - 06;0;0
27-04-2018;06 - 07;0;0
27-04-2018;07 - 08;0;0
27-04-2018;08 - 09;0;0
27-04-2018;09 - 10;0;0
27-04-2018;10 - 11;0;0
27-04-2018;11 - 12;0;0
27-04-2018;12 - 13;0;0
27-04-2018;13 - 14;0;0
27-04-2018;14 - 15;0;0
27-04-2018;15 - 16;0;0
27-04-2018;16 - 17;0;0
27-04-2018;17 - 18;0;0
27-04-2018;18 - 19;0;0
27-04-2018;19 - 20;0;0
27-04-2018;20 - 21;0;0
27-04-2018;21 - 22;0;0
27-04-2018;22 - 23;0;0
27-04-2018;23 - 00;0;0
28-04-2018;00 - 01;0;0
28-04-2018;01 - 02;0;0
28-04-2018;02 - 03;0;0
28-04-2018;03 - 04;0;0
28-04-2018;04 - 05;0;0
28-04-2018;05 - 06;0;0
28-04-2018;06 - 07;0;0
28-04-2018;07 - 08;0;0
28-04-2018;08 - 09;0;0
28-04-2018;09 - 10;0;0
28-04-2018;10 - 11;0;0
28-04-2018;11 - 12;0;0
28-04-2018;12 - 13;0;0
28-04-2018;13 - 14;0;0
28-04-2018;14 - 15;0;0
28-04-2018;15 - 16;0;0
28-04-2018;16 - 17;0;0
28-04-2018;17 - 18;0;0
28-04-2018;18 - 19;0;0
28-04-2018;19 - 20;0;0
28-04-2018;20 - 21;0;0
28-04-2018;21 - 22;0;0
28-04-2018;22 - 23;0;0
28-04-2018;23 - 00;0;0
29-04-2018;00 - 01;0;0
29-04-2018;01 - 02;0;0
29-04-2018;02 - 03;0;0
29-04-2018;03 - 04;0;0
29-04-2018;04 - 05;0;0
29-04-2018;05 - 06;0;0
29-04-2018;06 - 07;0;0
29-04-2018;07 - 08;0;0
29-04-2018;08 - 09;0;0
29-04-2018;09 - 10;0,8;0
29-04-2018;10 - 11;0;0
29-04-2018;11 - 12;0;0
29-04-2018;12 - 13;0;0
29-04-2018;13 - 14;0;0
29-04-2018;14 - 15;0;0
29-04-2018;15 - 16;0;0
29-04-2018;16 - 17;0;0
29-04-2018;17 - 18;0;0
29-04-2018;18 - 19;0;0
29-04-2018;19 - 20;0;0
29-04-2018;20 - 21;0;0
29-04-2018;21 - 22;0;0
29-04-2018;22 - 23;0;0
29-04-2018;23 - 00;0;0
30-04-2018;00 - 01;0;0
30-04-2018;01 - 02;0;0
30-04-2018;02 - 03;0;0
30-04-2018;03 - 04;0;0
30-04-2018;04 - 05;0;0
30-04-2018;05 - 06;0;0
30-04-2018;06 - 07;0;0
30-04-2018;07 - 08;0;0
30-04-2018;08 - 09;0;0
30-04-2018;09 - 10;0;0
30-04-2018;10 - 11;0;0
30-04-2018;11 - 12;0;0
30-04-2018;12 - 13;0;0
30-04-2018;13 - 14;0;0
30-04-2018;14 - 15;0;0
30-04-2018;15 - 16;0;0
30-04-2018;16 - 17;0;0
30-04-2018;17 - 18;0;0
30-04-2018;18 - 19;0;0
30-04-2018;19 - 20;0;0
30-04-2018;20 - 21;0;0
30-04-2018;21 - 22;0;0
30-04-2018;22 - 23;0;0
30-04-2018;23 - 00;0;0
01-05-2018;00 - 01;0;0
01-05-2018;01 - 02;0;0
01-05-2018;02 - 03;0;0
01-05-2018;03 - 04;0;0
01-05-2018;04 - 05;0;0
01-05-2018;05 - 06;0;0
01-05-2018;06 - 07;0;0
01-05-2018;07 - 08;0,3;0
01-05-2018;08 - 09;0;0
01-05-2018;09 - 10;0;0
01-05-2018;10 - 11;0;0
01-05-2018;11 - 12;0;0
01-05-2018;12 - 13;0;0
01-05-2018;13 - 14;0;0
01-05-2018;14 - 15;0;0
01-05-2018;15 - 16;0;0
01-05-2018;16 - 17;0;0
01-05-2018;17 - 18;0;0
01-05-2018;18 - 19;0;0
01-05-2018;19 - 20;0;0
01-05-2018;20 - 21;0;0
01-05-2018;21 - 22;0;0
01-05-2018;22 - 23;0;0
01-05-2018;23 - 00;0;0
02-05-2018;00 - 01;0;0
02-05-2018;01 - 02;0;0
02-05-2018;02 - 03;0;0
02-05-2018;03 - 04;0;0
02-05-2018;04 - 05;0;0
02-05-2018;05 - 06;0;0
02-05-2018;06 - 07;0;0
02-05-2018;07 - 08;0;0
02-05-2018;08 - 09;0;0
02-05-2018;09 - 10;0;4,5
02-05-2018;10 - 11;0;0
02-05-2018;11 - 12;0;0
02-05-2018;12 - 13;0;0
02-05-2018;13 - 14;0;0
02-05-2018;14 - 15;0;0
02-05-2018;15 - 16;0;565,6
02-05-2018;16 - 17;0;498,4
02-05-2018;17 - 18;0;655,8
02-05-2018;18 - 19;0;87,9
02-05-2018;19 - 20;0;227,8
02-05-2018;20 - 21;0;38,3
02-05-2018;21 - 22;0;0
02-05-2018;22 - 23;0;0
02-05-2018;23 - 00;0;0
03-05-2018;00 - 01;0;0
03-05-2018;01 - 02;0;0
03-05-2018;02 - 03;0;0
03-05-2018;03 - 04;0;0
03-05-2018;04 - 05;0;0
03-05-2018;05 - 06;0;0
03-05-2018;06 - 07;0;0
03-05-2018;07 - 08;0;0
03-05-2018;08 - 09;0;0
03-05-2018;09 - 10;0;0
03-05-2018;10 - 11;0;0
03-05-2018;11 - 12;0;0
03-05-2018;12 - 13;0;0
03-05-2018;13 - 14;0;0
03-05-2018;14 - 15;0;0
03-05-2018;15 - 16;0;0
03-05-2018;16 - 17;0;0
03-05-2018;17 - 18;0;0
03-05-2018;18 - 19;0;0
03-05-2018;19 - 20;0;0
03-05-2018;20 - 21;0;0
03-05-2018;21 - 22;0;0
03-05-2018;22 - 23;0;0
03-05-2018;23 - 00;0;0
04-05-2018;00 - 01;0;0
04-05-2018;01 - 02;0;0
04-05-2018;02 - 03;0;0
04-05-2018;03 - 04;0;0
04-05-2018;04 - 05;0;0
04-05-2018;05 - 06;0;0
04-05-2018;06 - 07;0;0
04-05-2018;07 - 08;0;0
04-05-2018;08 - 09;0;0
04-05-2018;09 - 10;0;0
04-05-2018;10 - 11;0;0
04-05-2018;11 - 12;0;0
04-05-2018;12 - 13;0;0
04-05-2018;13 - 14;0;0
04-05-2018;14 - 15;0;0
04-05-2018;15 - 16;0;0
04-05-2018;16 - 17;0;0
04-05-2018;17 - 18;0;0
04-05-2018;18 - 19;0;0
04-05-2018;19 - 20;0;0
04-05-2018;20 - 21;0;0
04-05-2018;21 - 22;0;0
04-05-2018;22 - 23;0;0
04-05-2018;23 - 00;0;0
05-05-2018;00 - 01;0;0
05-05-2018;01 - 02;0;0
05-05-2018;02 - 03;0;0
05-05-2018;03 - 04;0;0
05-05-2018;04 - 05;0;0
05-05-2018;05 - 06;0;0
05-05-2018;06 - 07;0;0
05-05-2018;07 - 08;0;0
05-05-2018;08 - 09;0;0
05-05-2018;09 - 10;0;0
05-05-2018;10 - 11;0;0
05-05-2018;11 - 12;0;0
05-05-2018;12 - 13;0;0
05-05-2018;13 - 14;0;0
05-05-2018;14 - 15;0;0
05-05-2018;15 - 16;0;0
05-05-2018;16 - 17;0;0
05-05-2018;17 - 18;0;0
05-05-2018;18 - 19;0;0
05-05-2018;19 - 20;0;0
05-05-2018;20 - 21;0;0
05-05-2018;21 - 22;0;0
05-05-2018;22 - 23;0;0
05-05-2018;23 - 00;0;0
06-05-2018;00 - 01;0;0
06-05-2018;01 - 02;0;0
06-05-2018;02 - 03;0;0
06-05-2018;03 - 04;0;0
06-05-2018;04 - 05;0;0
06-05-2018;05 - 06;0;0
06-05-2018;06 - 07;0;0
06-05-2018;07 - 08;0;0
06-05-2018;08 - 09;0;0
06-05-2018;09 - 10;0;0
06-05-2018;10 - 11;0;0
06-05-2018;11 - 12;0;0
06-05-2018;12 - 13;0;0
06-05-2018;13 - 14;0;0
06-05-2018;14 - 15;0;0
06-05-2018;15 - 16;0;0
06-05-2018;16 - 17;0;0
06-05-2018;17 - 18;0;0
06-05-2018;18 - 19;0;0
06-05-2018;19 - 20;0;0
06-05-2018;20 - 21;0;0
06-05-2018;21 - 22;0;0
06-05-2018;22 - 23;0;0
06-05-2018;23 - 00;0;0
07-05-2018;00 - 01;0;0
07-05-2018;01 - 02;0;0
07-05-2018;02 - 03;0;0
07-05-2018;03 - 04;0;0
07-05-2018;04 - 05;0;0
07-05-2018;05 - 06;0;0
07-05-2018;06 - 07;0;0
07-05-2018;07 - 08;0;0
07-05-2018;08 - 09;0;0
07-05-2018;09 - 10;0,6;0
07-05-2018;10 - 11;0;0
07-05-2018;11 - 12;0;0
07-05-2018;12 - 13;0;0
07-05-2018;13 - 14;0;0
07-05-2018;14 - 15;4;0
07-05-2018;15 - 16;0;0
07-05-2018;16 - 17;0;0
07-05-2018;17 - 18;0;0
07-05-2018;18 - 19;0;0
07-05-2018;19 - 20;0;0
07-05-2018;20 - 21;0;0
07-05-2018;21 - 22;0;0
07-05-2018;22 - 23;0;0
07-05-2018;23 - 00;0;0
08-05-2018;00 - 01;0;0
08-05-2018;01 - 02;0;0
08-05-2018;02 - 03;0;0
08-05-2018;03 - 04;0;0
08-05-2018;04 - 05;0;0
08-05-2018;05 - 06;0;0
08-05-2018;06 - 07;0;0
08-05-2018;07 - 08;0;0
08-05-2018;08 - 09;0;0
08-05-2018;09 - 10;0;0
08-05-2018;10 - 11;0;0
08-05-2018;11 - 12;0;0
08-05-2018;12 - 13;0;0
08-05-2018;13 - 14;0;0
08-05-2018;14 - 15;0;0
08-05-2018;15 - 16;0;0
08-05-2018;16 - 17;0;0
08-05-2018;17 - 18;0;0
08-05-2018;18 - 19;0;239,5
08-05-2018;19 - 20;0;567,2
08-05-2018;20 - 21;0;408,6
08-05-2018;21 - 22;0;328,2
08-05-2018;22 - 23;0;201,2
08-05-2018;23 - 00;0;271,5
09-05-2018;00 - 01;0;0
09-05-2018;01 - 02;0;655,2
09-05-2018;02 - 03;0;664,5
09-05-2018;03 - 04;0;612
09-05-2018;04 - 05;0;674,1
09-05-2018;05 - 06;0;530,8
09-05-2018;06 - 07;0;631,9
09-05-2018;07 - 08;0;539,2
09-05-2018;08 - 09;0;240,5
09-05-2018;09 - 10;0;0
09-05-2018;10 - 11;0;0
09-05-2018;11 - 12;0;0
09-05-2018;12 - 13;0;270,5
09-05-2018;13 - 14;0;359,8
09-05-2018;14 - 15;0;612,8
09-05-2018;15 - 16;0;428,8
09-05-2018;16 - 17;0;158,3
09-05-2018;17 - 18;0;0
09-05-2018;18 - 19;0;0
09-05-2018;19 - 20;0;0
09-05-2018;20 - 21;0;0
09-05-2018;21 - 22;0;176,7
09-05-2018;22 - 23;0;0
09-05-2018;23 - 00;0;0
10-05-2018;00 - 01;0;0
10-05-2018;01 - 02;0;308,6
10-05-2018;02 - 03;0;511,4
10-05-2018;03 - 04;0;464
10-05-2018;04 - 05;0;351,2
10-05-2018;05 - 06;0;68,2
10-05-2018;06 - 07;0;0
10-05-2018;07 - 08;1;0
10-05-2018;08 - 09;0;0
10-05-2018;09 - 10;0;0
10-05-2018;10 - 11;0;0
10-05-2018;11 - 12;0;0
10-05-2018;12 - 13;0;0
10-05-2018;13 - 14;0;344,1
10-05-2018;14 - 15;0;206,9
10-05-2018;15 - 16;0;438,4
10-05-2018;16 - 17;0;172,9
10-05-2018;17 - 18;0;127,3
10-05-2018;18 - 19;0;109,3
10-05-2018;19 - 20;0;301,8
10-05-2018;20 - 21;0;0
10-05-2018;21 - 22;0;0
10-05-2018;22 - 23;0;0
10-05-2018;23 - 00;0;0
11-05-2018;00 - 01;0;0
11-05-2018;01 - 02;0;0
11-05-2018;02 - 03;0;0
11-05-2018;03 - 04;0;0
11-05-2018;04 - 05;0;0
11-05-2018;05 - 06;0;0
11-05-2018;06 - 07;0;0
11-05-2018;07 - 08;0;0
11-05-2018;08 - 09;0;0
11-05-2018;09 - 10;0;0
11-05-2018;10 - 11;0;0
11-05-2018;11 - 12;0;0
11-05-2018;12 - 13;0;0
11-05-2018;13 - 14;0;0
11-05-2018;14 - 15;0;0
11-05-2018;15 - 16;0;0
11-05-2018;16 - 17;0;0
11-05-2018;17 - 18;0;0
11-05-2018;18 - 19;0;0
11-05-2018;19 - 20;0;0
11-05-2018;20 - 21;0;0
11-05-2018;21 - 22;0;0
11-05-2018;22 - 23;0;0
11-05-2018;23 - 00;0;0
12-05-2018;00 - 01;0;0
12-05-2018;01 - 02;0;0
12-05-2018;02 - 03;0;0
12-05-2018;03 - 04;0;0
12-05-2018;04 - 05;0;0
12-05-2018;05 - 06;0;0
12-05-2018;06 - 07;0;0
12-05-2018;07 - 08;0;0
12-05-2018;08 - 09;0;0
12-05-2018;09 - 10;0;0
12-05-2018;10 - 11;0;0
12-05-2018;11 - 12;0;0
12-05-2018;12 - 13;0;0
12-05-2018;13 - 14;0;0
12-05-2018;14 - 15;0;0
12-05-2018;15 - 16;0;0
12-05-2018;16 - 17;0;0
12-05-2018;17 - 18;0;0
12-05-2018;18 - 19;0;0
12-05-2018;19 - 20;0;0
12-05-2018;20 - 21;0;73,9
12-05-2018;21 - 22;0;360,9
12-05-2018;22 - 23;0;0
12-05-2018;23 - 00;0;0
13-05-2018;00 - 01;0;0
13-05-2018;01 - 02;0;0
13-05-2018;02 - 03;0;0
13-05-2018;03 - 04;0;0
13-05-2018;04 - 05;0;0
13-05-2018;05 - 06;0;0
13-05-2018;06 - 07;0;0
13-05-2018;07 - 08;0;0
13-05-2018;08 - 09;0;0
13-05-2018;09 - 10;0;0
13-05-2018;10 - 11;0;0
13-05-2018;11 - 12;0;0
13-05-2018;12 - 13;0;0
13-05-2018;13 - 14;0;0
13-05-2018;14 - 15;0;0
13-05-2018;15 - 16;0;0
13-05-2018;16 - 17;0;0
13-05-2018;17 - 18;0;0
13-05-2018;18 - 19;0;0
