,specialregulering_dk1_pris,VolumeUp,VolumeDown,UpActive,DownActive
2018-11-14 18:00:00,-43,0.0,0.0,0,0
2018-11-14 19:00:00,-43,0.0,0.0,0,0
2018-11-14 20:00:00,-43,0.0,0.0,0,0
2018-11-14 21:00:00,-43,0.0,0.0,0,0
2018-11-14 22:00:00,-43,0.0,0.0,0,0
2018-11-14 23:00:00,-43,0.0,367.2,0,1
2018-11-15 00:00:00,-43,0.0,339.8,0,1
2018-11-15 01:00:00,-43,0.0,226.3,0,1
2018-11-15 02:00:00,-43,0.0,0.0,0,0
2018-11-15 03:00:00,-43,0.0,0.0,0,0
2018-11-15 04:00:00,-43,0.0,0.0,0,0
2018-11-15 05:00:00,-43,0.0,0.0,0,0
2018-11-15 06:00:00,-43,0.0,0.0,0,0
2018-11-15 07:00:00,-43,0.0,0.0,0,0
2018-11-15 08:00:00,-43,0.0,0.0,0,0
2018-11-15 09:00:00,-43,0.0,0.0,0,0
2018-11-15 10:00:00,-43,0.0,0.0,0,0
2018-11-15 11:00:00,-43,0.0,0.0,0,0
2018-11-15 12:00:00,-43,0.0,0.0,0,0
2018-11-15 13:00:00,-43,0.0,0.0,0,0
2018-11-15 14:00:00,-43,0.0,0.0,0,0
2018-11-15 15:00:00,-43,0.0,0.0,0,0
2018-11-15 16:00:00,-43,0.0,0.4,0,1
2018-11-15 17:00:00,-43,0.0,0.0,0,0
2018-11-15 18:00:00,-43,0.0,0.0,0,0
2018-11-15 19:00:00,-43,0.0,0.0,0,0
2018-11-15 20:00:00,-43,0.0,0.0,0,0
2018-11-15 21:00:00,-43,0.0,323.7,0,1
2018-11-15 22:00:00,-43,0.0,379.7,0,1
2018-11-15 23:00:00,-43,0.0,390.2,0,1
2018-11-16 00:00:00,-43,0.0,288.3,0,1
2018-11-16 01:00:00,-43,0.0,458.4,0,1
2018-11-16 02:00:00,-43,0.0,497.5,0,1
2018-11-16 03:00:00,-43,0.0,474.8,0,1
2018-11-16 04:00:00,-43,0.0,502.5,0,1
2018-11-16 05:00:00,-43,0.0,497.5,0,1
2018-11-16 06:00:00,-43,0.0,475.9,0,1
2018-11-16 07:00:00,-43,0.0,483.8,0,1
2018-11-16 08:00:00,-43,0.0,470.1,0,1
2018-11-16 09:00:00,-43,0.0,451.5,0,1
2018-11-16 10:00:00,-43,0.0,440.2,0,1
2018-11-16 11:00:00,-43,0.0,409.7,0,1
2018-11-16 12:00:00,-43,0.0,197.1,0,1
2018-11-16 13:00:00,-43,0.0,212.1,0,1
2018-11-16 14:00:00,-43,0.0,47.8,0,1
2018-11-16 15:00:00,-43,0.0,338.3,0,1
2018-11-16 16:00:00,-43,0.0,244.7,0,1
2018-11-16 17:00:00,-43,0.0,273.7,0,1
2018-11-16 18:00:00,-43,0.0,0.0,0,0
2018-11-16 19:00:00,-43,0.0,150.5,0,1
2018-11-16 20:00:00,-43,0.0,0.0,0,0
2018-11-16 21:00:00,-43,0.0,0.0,0,0
2018-11-16 22:00:00,-43,0.0,564.6,0,1
2018-11-16 23:00:00,-43,0.0,584.8,0,1
2018-11-17 00:00:00,-43,0.0,546.5,0,1
2018-11-17 01:00:00,-43,0.0,0.0,0,0
2018-11-17 02:00:00,-43,0.0,0.0,0,0
2018-11-17 03:00:00,-43,0.0,0.0,0,0
2018-11-17 04:00:00,-43,0.0,0.0,0,0
2018-11-17 05:00:00,-43,0.0,0.0,0,0
2018-11-17 06:00:00,-43,0.0,0.0,0,0
2018-11-17 07:00:00,-43,0.0,0.0,0,0
2018-11-17 08:00:00,-43,0.0,0.0,0,0
2018-11-17 09:00:00,-43,0.0,447.3,0,1
2018-11-17 10:00:00,-43,0.0,545.3,0,1
2018-11-17 11:00:00,-43,0.0,443.0,0,1
2018-11-17 12:00:00,-43,0.0,0.0,0,0
2018-11-17 13:00:00,-43,0.0,0.0,0,0
2018-11-17 14:00:00,-43,0.0,0.0,0,0
2018-11-17 15:00:00,-43,0.0,0.0,0,0
2018-11-17 16:00:00,-43,0.0,0.0,0,0
2018-11-17 17:00:00,-43,0.0,0.0,0,0
2018-11-17 18:00:00,-43,0.0,0.0,0,0
2018-11-17 19:00:00,-43,0.0,0.0,0,0
2018-11-17 20:00:00,-43,0.0,0.0,0,0
2018-11-17 21:00:00,-43,0.0,0.0,0,0
2018-11-17 22:00:00,-43,0.0,0.0,0,0
2018-11-17 23:00:00,-43,0.0,0.0,0,0
2018-11-18 00:00:00,-43,0.0,0.0,0,0
2018-11-18 01:00:00,-43,0.0,0.0,0,0
2018-11-18 02:00:00,-43,0.0,185.6,0,1
2018-11-18 03:00:00,-43,0.0,0.0,0,0
2018-11-18 04:00:00,-43,0.0,0.0,0,0
2018-11-18 05:00:00,-43,0.0,0.0,0,0
2018-11-18 06:00:00,-43,0.0,0.0,0,0
2018-11-18 07:00:00,-43,0.0,0.0,0,0
2018-11-18 08:00:00,-43,0.0,0.0,0,0
2018-11-18 09:00:00,-43,0.0,0.0,0,0
2018-11-18 10:00:00,-43,0.0,0.0,0,0
2018-11-18 11:00:00,-43,0.0,0.0,0,0
2018-11-18 12:00:00,-43,0.0,0.0,0,0
2018-11-18 13:00:00,-43,0.0,0.0,0,0
2018-11-18 14:00:00,-43,0.0,0.0,0,0
2018-11-18 15:00:00,-43,0.0,0.0,0,0
2018-11-18 16:00:00,-43,0.0,0.0,0,0
2018-11-18 17:00:00,-43,0.0,0.0,0,0
2018-11-18 18:00:00,-43,0.0,0.0,0,0
2018-11-18 19:00:00,-43,0.0,0.0,0,0
2018-11-18 20:00:00,-43,0.0,460.8,0,1
2018-11-18 21:00:00,-43,0.0,464.8,0,1
2018-11-18 22:00:00,-43,0.0,0.0,0,0
2018-11-18 23:00:00,-43,0.0,0.0,0,0
2018-11-19 00:00:00,-43,0.0,0.0,0,0
2018-11-19 01:00:00,-43,0.0,0.0,0,0
2018-11-19 02:00:00,-43,0.0,0.0,0,0
2018-11-19 03:00:00,-43,0.0,0.0,0,0
2018-11-19 04:00:00,-43,0.0,0.0,0,0
2018-11-19 05:00:00,-43,0.0,0.0,0,0
2018-11-19 06:00:00,-43,0.0,0.0,0,0
2018-11-19 07:00:00,-43,0.0,149.6,0,1
2018-11-19 08:00:00,-43,0.0,472.8,0,1
2018-11-19 09:00:00,-43,0.0,1491.0,0,1
2018-11-19 10:00:00,-43,0.0,1421.7,0,1
2018-11-19 11:00:00,-43,0.0,1474.4,0,1
2018-11-19 12:00:00,-43,0.0,1379.1,0,1
2018-11-19 13:00:00,-43,0.0,1309.8,0,1
2018-11-19 14:00:00,-43,0.0,1241.4,0,1
2018-11-19 15:00:00,-43,0.0,1389.6,0,1
2018-11-19 16:00:00,-43,0.0,1425.5,0,1
2018-11-19 17:00:00,-43,0.0,1322.6,0,1
2018-11-19 18:00:00,-43,0.0,995.3,0,1
2018-11-19 19:00:00,-43,0.0,1128.5,0,1
2018-11-19 20:00:00,-43,0.0,420.3,0,1
2018-11-19 21:00:00,-43,0.0,394.9,0,1
2018-11-19 22:00:00,-43,0.0,581.8,0,1
2018-11-19 23:00:00,-43,0.0,0.0,0,0
2018-11-20 00:00:00,-43,0.0,0.0,0,0
2018-11-20 01:00:00,-43,0.0,2.8,0,1
2018-11-20 02:00:00,-43,0.0,0.0,0,0
2018-11-20 03:00:00,-43,0.0,0.0,0,0
2018-11-20 04:00:00,-43,0.0,0.0,0,0
2018-11-20 05:00:00,-43,0.0,0.0,0,0
2018-11-20 06:00:00,-43,0.0,0.0,0,0
2018-11-20 07:00:00,-43,0.0,0.0,0,0
2018-11-20 08:00:00,-43,0.0,0.0,0,0
2018-11-20 09:00:00,-43,0.0,668.2,0,1
2018-11-20 10:00:00,-43,0.0,585.7,0,1
2018-11-20 11:00:00,-43,0.0,558.2,0,1
2018-11-20 12:00:00,-43,0.0,470.7,0,1
2018-11-20 13:00:00,-43,0.0,543.4,0,1
2018-11-20 14:00:00,-43,0.0,0.0,0,0
2018-11-20 15:00:00,-43,0.0,502.8,0,1
2018-11-20 16:00:00,-43,0.0,1023.4,0,1
2018-11-20 17:00:00,-43,0.0,1259.4,0,1
2018-11-20 18:00:00,-43,0.0,1400.5,0,1
2018-11-20 19:00:00,-43,0.0,1486.2,0,1
2018-11-20 20:00:00,-43,0.0,1467.9,0,1
2018-11-20 21:00:00,-43,0.0,1306.5,0,1
2018-11-20 22:00:00,-43,0.0,1397.9,0,1
2018-11-20 23:00:00,-43,0.0,1488.3,0,1
2018-11-21 00:00:00,-43,0.0,1177.8,0,1
2018-11-21 01:00:00,-43,0.0,852.8,0,1
2018-11-21 02:00:00,-43,0.0,1167.3,0,1
2018-11-21 03:00:00,-43,0.0,995.9,0,1
2018-11-21 04:00:00,-43,0.0,929.4,0,1
2018-11-21 05:00:00,-43,0.0,935.3,0,1
2018-11-21 06:00:00,-43,0.0,717.7,0,1
2018-11-21 07:00:00,-43,0.0,977.6,0,1
2018-11-21 08:00:00,-43,0.0,1581.1,0,1
2018-11-21 09:00:00,-43,0.0,1464.3,0,1
2018-11-21 10:00:00,-43,0.0,1198.4,0,1
2018-11-21 11:00:00,-43,0.0,1346.1,0,1
2018-11-21 12:00:00,-43,0.0,1013.7,0,1
2018-11-21 13:00:00,-43,0.0,991.8,0,1
2018-11-21 14:00:00,-43,0.0,797.0,0,1
2018-11-21 15:00:00,-43,0.0,722.7,0,1
2018-11-21 16:00:00,-43,0.0,740.1,0,1
2018-11-21 17:00:00,-43,0.0,969.1,0,1
2018-11-21 18:00:00,-43,0.0,766.1,0,1
2018-11-21 19:00:00,-43,0.0,765.4,0,1
2018-11-21 20:00:00,-43,0.0,379.7,0,1
2018-11-21 21:00:00,-43,0.0,129.8,0,1
2018-11-21 22:00:00,-43,0.0,140.8,0,1
2018-11-21 23:00:00,-43,0.0,308.8,0,1
2018-11-22 00:00:00,-43,0.0,501.6,0,1
2018-11-22 01:00:00,-43,0.0,324.7,0,1
2018-11-22 02:00:00,-43,0.0,555.3,0,1
2018-11-22 03:00:00,-43,0.0,298.0,0,1
2018-11-22 04:00:00,-43,0.0,351.7,0,1
2018-11-22 05:00:00,-43,0.0,404.8,0,1
2018-11-22 06:00:00,-43,0.0,335.4,0,1
2018-11-22 07:00:00,-43,0.0,263.2,0,1
2018-11-22 08:00:00,-43,0.0,254.8,0,1
2018-11-22 09:00:00,-43,0.0,161.8,0,1
2018-11-22 10:00:00,-43,0.0,24.5,0,1
2018-11-22 11:00:00,-43,0.0,0.0,0,0
2018-11-22 12:00:00,-43,0.0,0.0,0,0
2018-11-22 13:00:00,-43,0.0,0.0,0,0
2018-11-22 14:00:00,-43,0.0,0.0,0,0
2018-11-22 15:00:00,-43,0.0,0.0,0,0
2018-11-22 16:00:00,-43,0.0,0.0,0,0
2018-11-22 17:00:00,-43,0.0,0.0,0,0
2018-11-22 18:00:00,-43,0.0,0.0,0,0
2018-11-22 19:00:00,-43,0.0,0.0,0,0
2018-11-22 20:00:00,-43,0.0,0.0,0,0
2018-11-22 21:00:00,-43,0.0,0.0,0,0
2018-11-22 22:00:00,-43,0.0,0.0,0,0
2018-11-22 23:00:00,-43,0.0,0.0,0,0
2018-11-23 00:00:00,-43,0.0,0.0,0,0
2018-11-23 01:00:00,-43,0.0,0.0,0,0
2018-11-23 02:00:00,-43,0.0,0.0,0,0
2018-11-23 03:00:00,-43,0.0,0.0,0,0
2018-11-23 04:00:00,-43,0.0,0.0,0,0
2018-11-23 05:00:00,-43,0.0,0.0,0,0
2018-11-23 06:00:00,-43,0.0,0.0,0,0
2018-11-23 07:00:00,-43,3.5,0.0,1,0
2018-11-23 08:00:00,-43,0.6,0.0,1,0
2018-11-23 09:00:00,-43,0.0,0.0,0,0
2018-11-23 10:00:00,-43,0.0,0.0,0,0
2018-11-23 11:00:00,-43,0.0,0.0,0,0
2018-11-23 12:00:00,-43,0.0,0.0,0,0
2018-11-23 13:00:00,-43,0.0,0.0,0,0
2018-11-23 14:00:00,-43,0.0,0.0,0,0
2018-11-23 15:00:00,-43,0.0,0.0,0,0
2018-11-23 16:00:00,-43,0.0,0.0,0,0
2018-11-23 17:00:00,-43,0.0,0.0,0,0
2018-11-23 18:00:00,-43,0.0,0.0,0,0
2018-11-23 19:00:00,-43,0.0,0.0,0,0
2018-11-23 20:00:00,-43,0.0,0.0,0,0
2018-11-23 21:00:00,-43,0.0,0.0,0,0
2018-11-23 22:00:00,-43,0.0,0.0,0,0
2018-11-23 23:00:00,-43,0.0,0.0,0,0
2018-11-24 00:00:00,-43,0.0,0.0,0,0
2018-11-24 01:00:00,-43,0.0,0.0,0,0
2018-11-24 02:00:00,-43,0.0,0.0,0,0
2018-11-24 03:00:00,-43,0.0,0.0,0,0
2018-11-24 04:00:00,-43,0.0,0.0,0,0
2018-11-24 05:00:00,-43,0.0,0.0,0,0
2018-11-24 06:00:00,-43,0.0,0.0,0,0
2018-11-24 07:00:00,-43,0.0,0.0,0,0
2018-11-24 08:00:00,-43,0.0,0.0,0,0
2018-11-24 09:00:00,-43,0.0,0.0,0,0
2018-11-24 10:00:00,-43,0.0,0.0,0,0
2018-11-24 11:00:00,-43,0.0,0.0,0,0
2018-11-24 12:00:00,-43,0.0,0.0,0,0
2018-11-24 13:00:00,-43,0.0,0.0,0,0
2018-11-24 14:00:00,-43,0.0,0.0,0,0
2018-11-24 15:00:00,-43,0.0,0.0,0,0
2018-11-24 16:00:00,-43,0.0,0.0,0,0
2018-11-24 17:00:00,-43,0.0,0.0,0,0
2018-11-24 18:00:00,-43,0.0,0.0,0,0
2018-11-24 19:00:00,-43,0.0,0.0,0,0
2018-11-24 20:00:00,-43,0.0,0.0,0,0
2018-11-24 21:00:00,-43,0.0,0.0,0,0
2018-11-24 22:00:00,-43,0.0,0.0,0,0
2018-11-24 23:00:00,-43,0.0,0.0,0,0
2018-11-25 00:00:00,-43,0.0,0.0,0,0
2018-11-25 01:00:00,-43,0.0,0.0,0,0
2018-11-25 02:00:00,-43,0.0,0.0,0,0
2018-11-25 03:00:00,-43,0.0,0.0,0,0
2018-11-25 04:00:00,-43,0.0,0.0,0,0
2018-11-25 05:00:00,-43,0.0,0.0,0,0
2018-11-25 06:00:00,-43,0.0,0.0,0,0
2018-11-25 07:00:00,-43,0.0,0.0,0,0
2018-11-25 08:00:00,-43,0.0,0.0,0,0
2018-11-25 09:00:00,-43,0.0,0.0,0,0
2018-11-25 10:00:00,-43,0.0,0.0,0,0
2018-11-25 11:00:00,-43,0.0,0.0,0,0
2018-11-25 12:00:00,-43,0.0,0.0,0,0
2018-11-25 13:00:00,-43,0.0,0.0,0,0
2018-11-25 14:00:00,-43,0.0,0.0,0,0
2018-11-25 15:00:00,-43,0.0,0.0,0,0
2018-11-25 16:00:00,-43,0.0,0.0,0,0
2018-11-25 17:00:00,-43,0.0,0.0,0,0
2018-11-25 18:00:00,-43,0.0,0.0,0,0
2018-11-25 19:00:00,-43,0.0,0.0,0,0
2018-11-25 20:00:00,-43,0.0,0.0,0,0
2018-11-25 21:00:00,-43,0.0,0.0,0,0
2018-11-25 22:00:00,-43,0.0,0.0,0,0
2018-11-25 23:00:00,-43,0.0,0.0,0,0
2018-11-26 00:00:00,-43,0.0,0.0,0,0
2018-11-26 01:00:00,-43,0.0,0.0,0,0
2018-11-26 02:00:00,-43,0.0,0.0,0,0
2018-11-26 03:00:00,-43,0.0,0.0,0,0
2018-11-26 04:00:00,-43,0.0,0.0,0,0
2018-11-26 05:00:00,-43,0.0,0.0,0,0
2018-11-26 06:00:00,-43,0.0,0.0,0,0
2018-11-26 07:00:00,-43,0.0,0.0,0,0
2018-11-26 08:00:00,-43,0.0,0.0,0,0
2018-11-26 09:00:00,-43,0.0,0.0,0,0
2018-11-26 10:00:00,-43,0.0,0.0,0,0
2018-11-26 11:00:00,-43,0.0,0.0,0,0
2018-11-26 12:00:00,-43,0.0,0.0,0,0
2018-11-26 13:00:00,-43,0.0,0.0,0,0
2018-11-26 14:00:00,-43,0.0,0.0,0,0
2018-11-26 15:00:00,-43,0.0,0.0,0,0
2018-11-26 16:00:00,-43,0.0,0.0,0,0
2018-11-26 17:00:00,-43,0.0,0.0,0,0
2018-11-26 18:00:00,-43,0.0,0.0,0,0
2018-11-26 19:00:00,-43,0.0,0.0,0,0
2018-11-26 20:00:00,-43,0.0,0.0,0,0
2018-11-26 21:00:00,-43,0.0,0.0,0,0
2018-11-26 22:00:00,-43,0.0,0.0,0,0
2018-11-26 23:00:00,-43,0.0,0.0,0,0
2018-11-27 00:00:00,-43,0.0,0.0,0,0
2018-11-27 01:00:00,-43,0.0,0.0,0,0
2018-11-27 02:00:00,-43,0.0,0.0,0,0
2018-11-27 03:00:00,-43,0.0,0.0,0,0
2018-11-27 04:00:00,-43,0.0,0.0,0,0
2018-11-27 05:00:00,-43,0.0,0.0,0,0
2018-11-27 06:00:00,-43,0.0,0.0,0,0
2018-11-27 07:00:00,-43,0.0,0.0,0,0
2018-11-27 08:00:00,-43,0.0,0.0,0,0
2018-11-27 09:00:00,-43,0.0,0.0,0,0
2018-11-27 10:00:00,-43,0.0,0.0,0,0
2018-11-27 11:00:00,-43,0.0,0.0,0,0
2018-11-27 12:00:00,-43,0.0,0.0,0,0
2018-11-27 13:00:00,-43,0.0,0.0,0,0
2018-11-27 14:00:00,-43,0.0,0.0,0,0
2018-11-27 15:00:00,-43,0.0,0.0,0,0
2018-11-27 16:00:00,-43,0.0,0.0,0,0
2018-11-27 17:00:00,-43,0.0,0.0,0,0
2018-11-27 18:00:00,-43,0.0,0.0,0,0
2018-11-27 19:00:00,-43,0.0,0.0,0,0
2018-11-27 20:00:00,-43,0.0,0.0,0,0
2018-11-27 21:00:00,-43,0.0,0.0,0,0
2018-11-27 22:00:00,-43,0.0,0.0,0,0
2018-11-27 23:00:00,-43,0.0,0.0,0,0
2018-11-28 00:00:00,-43,0.0,0.0,0,0
2018-11-28 01:00:00,-43,0.0,0.0,0,0
2018-11-28 02:00:00,-43,0.0,578.5,0,1
2018-11-28 03:00:00,-43,0.0,0.0,0,0
2018-11-28 04:00:00,-43,0.0,0.0,0,0
2018-11-28 05:00:00,-43,0.0,0.0,0,0
2018-11-28 06:00:00,-43,0.0,0.0,0,0
2018-11-28 07:00:00,-43,0.0,0.0,0,0
2018-11-28 08:00:00,-43,0.0,1264.8,0,1
2018-11-28 09:00:00,-43,0.0,961.0,0,1
2018-11-28 10:00:00,-43,0.0,1139.4,0,1
2018-11-28 11:00:00,-43,0.0,1229.0,0,1
2018-11-28 12:00:00,-43,0.0,1274.3,0,1
2018-11-28 13:00:00,-43,0.0,1301.6,0,1
2018-11-28 14:00:00,-43,0.0,1681.0,0,1
2018-11-28 15:00:00,-43,0.0,1697.9,0,1
2018-11-28 16:00:00,-43,0.0,1642.2,0,1
2018-11-28 17:00:00,-43,0.0,1940.6,0,1
2018-11-28 18:00:00,-43,0.0,1891.2,0,1
2018-11-28 19:00:00,-43,0.0,1891.4,0,1
2018-11-28 20:00:00,-43,0.0,2258.6,0,1
2018-11-28 21:00:00,-43,0.0,2257.7,0,1
2018-11-28 22:00:00,-43,0.0,1755.2,0,1
2018-11-28 23:00:00,-43,0.0,1368.4,0,1
2018-11-29 00:00:00,-43,0.0,1659.5,0,1
2018-11-29 01:00:00,-43,0.0,1371.2,0,1
2018-11-29 02:00:00,-43,0.0,1717.7,0,1
2018-11-29 03:00:00,-43,0.0,1866.0,0,1
2018-11-29 04:00:00,-43,0.0,1514.5,0,1
2018-11-29 05:00:00,-43,0.0,1424.0,0,1
2018-11-29 06:00:00,-43,0.0,1109.4,0,1
2018-11-29 07:00:00,-43,0.0,1454.8,0,1
2018-11-29 08:00:00,-43,0.0,1419.2,0,1
2018-11-29 09:00:00,-43,0.0,1241.0,0,1
2018-11-29 10:00:00,-43,0.0,1429.5,0,1
2018-11-29 11:00:00,-43,0.0,1282.3,0,1
2018-11-29 12:00:00,-43,0.0,1568.8,0,1
2018-11-29 13:00:00,-43,0.0,1389.7,0,1
2018-11-29 14:00:00,-43,0.0,1357.3,0,1
2018-11-29 15:00:00,-43,0.0,1244.8,0,1
2018-11-29 16:00:00,-43,0.0,1360.2,0,1
2018-11-29 17:00:00,-43,0.0,1365.8,0,1
2018-11-29 18:00:00,-43,0.0,1336.3,0,1
2018-11-29 19:00:00,-43,0.0,893.3,0,1
2018-11-29 20:00:00,-43,0.0,1361.8,0,1
2018-11-29 21:00:00,-43,0.0,1299.6,0,1
2018-11-29 22:00:00,-43,0.0,912.3,0,1
2018-11-29 23:00:00,-43,0.0,890.2,0,1
2018-11-30 00:00:00,-43,0.0,1421.8,0,1
2018-11-30 01:00:00,-43,0.0,1538.7,0,1
2018-11-30 02:00:00,-43,0.0,1142.0,0,1
2018-11-30 03:00:00,-43,0.0,903.1,0,1
2018-11-30 04:00:00,-43,0.0,1012.9,0,1
2018-11-30 05:00:00,-43,0.0,1178.8,0,1
2018-11-30 06:00:00,-43,0.0,901.5,0,1
2018-11-30 07:00:00,-43,0.0,993.8,0,1
2018-11-30 08:00:00,-43,0.0,1207.0,0,1
2018-11-30 09:00:00,-43,0.0,875.5,0,1
2018-11-30 10:00:00,-43,0.0,562.0,0,1
2018-11-30 11:00:00,-43,0.0,756.0,0,1
2018-11-30 12:00:00,-43,0.0,692.8,0,1
2018-11-30 13:00:00,-43,0.0,835.0,0,1
2018-11-30 14:00:00,-43,0.0,745.1,0,1
2018-11-30 15:00:00,-43,0.0,801.7,0,1
2018-11-30 16:00:00,-43,0.0,187.9,0,1
2018-11-30 17:00:00,-43,0.0,0.0,0,0
2018-11-30 18:00:00,-43,0.0,97.7,0,1
2018-11-30 19:00:00,-43,0.0,768.8,0,1
2018-11-30 20:00:00,-43,0.0,897.7,0,1
2018-11-30 21:00:00,-43,0.0,0.0,0,0
2018-11-30 22:00:00,-43,0.0,0.0,0,0
2018-11-30 23:00:00,-43,0.0,0.0,0,0
2018-12-01 00:00:00,-36,0.0,0.0,0,0
2018-12-01 01:00:00,-36,0.0,0.0,0,0
2018-12-01 02:00:00,-36,0.0,192.2,0,1
2018-12-01 03:00:00,-36,0.0,394.4,0,1
2018-12-01 04:00:00,-36,0.0,480.8,0,1
2018-12-01 05:00:00,-36,0.0,306.4,0,1
2018-12-01 06:00:00,-36,0.0,369.1,0,1
2018-12-01 07:00:00,-36,0.0,314.3,0,1
2018-12-01 08:00:00,-36,0.0,314.7,0,1
2018-12-01 09:00:00,-36,0.0,197.5,0,1
2018-12-01 10:00:00,-36,8.5,33.4,1,1
2018-12-01 11:00:00,-36,0.0,0.0,0,0
2018-12-01 12:00:00,-36,0.0,68.4,0,1
2018-12-01 13:00:00,-36,0.0,266.8,0,1
2018-12-01 14:00:00,-36,0.0,285.8,0,1
2018-12-01 15:00:00,-36,0.0,0.0,0,0
2018-12-01 16:00:00,-36,0.0,554.4,0,1
2018-12-01 17:00:00,-36,0.0,578.8,0,1
2018-12-01 18:00:00,-36,0.0,463.9,0,1
2018-12-01 19:00:00,-36,0.0,478.3,0,1
2018-12-01 20:00:00,-36,0.0,505.7,0,1
2018-12-01 21:00:00,-36,0.0,0.0,0,0
2018-12-01 22:00:00,-36,0.0,0.0,0,0
2018-12-01 23:00:00,-36,0.0,0.0,0,0
2018-12-02 00:00:00,-36,0.0,0.0,0,0
2018-12-02 01:00:00,-36,0.0,0.0,0,0
2018-12-02 02:00:00,-36,0.0,0.0,0,0
2018-12-02 03:00:00,-36,0.0,0.0,0,0
2018-12-02 04:00:00,-36,0.0,0.0,0,0
2018-12-02 05:00:00,-36,0.0,0.0,0,0
2018-12-02 06:00:00,-36,0.0,157.8,0,1
2018-12-02 07:00:00,-36,0.0,482.4,0,1
2018-12-02 08:00:00,-36,0.0,427.3,0,1
2018-12-02 09:00:00,-36,0.0,274.1,0,1
2018-12-02 10:00:00,-36,0.0,0.0,0,0
2018-12-02 11:00:00,-36,0.0,0.0,0,0
2018-12-02 12:00:00,-36,0.0,0.0,0,0
2018-12-02 13:00:00,-36,0.0,0.0,0,0
2018-12-02 14:00:00,-36,0.0,0.0,0,0
2018-12-02 15:00:00,-36,0.0,0.0,0,0
2018-12-02 16:00:00,-36,0.0,0.0,0,0
2018-12-02 17:00:00,-36,0.0,0.0,0,0
2018-12-02 18:00:00,-36,0.0,0.0,0,0
2018-12-02 19:00:00,-36,0.0,0.0,0,0
2018-12-02 20:00:00,-36,0.0,0.0,0,0
2018-12-02 21:00:00,-36,0.0,0.0,0,0
2018-12-02 22:00:00,-36,0.0,0.0,0,0
2018-12-02 23:00:00,-36,0.0,0.0,0,0
2018-12-03 00:00:00,-36,0.0,0.0,0,0
2018-12-03 01:00:00,-36,0.0,0.0,0,0
2018-12-03 02:00:00,-36,0.0,0.0,0,0
2018-12-03 03:00:00,-36,0.0,0.0,0,0
2018-12-03 04:00:00,-36,0.0,0.0,0,0
2018-12-03 05:00:00,-36,0.0,0.0,0,0
2018-12-03 06:00:00,-36,0.0,0.0,0,0
2018-12-03 07:00:00,-36,0.0,0.0,0,0
2018-12-03 08:00:00,-36,0.0,0.0,0,0
2018-12-03 09:00:00,-36,0.0,1027.3,0,1
2018-12-03 10:00:00,-36,0.0,1225.3,0,1
2018-12-03 11:00:00,-36,0.0,983.6,0,1
2018-12-03 12:00:00,-36,0.0,976.1,0,1
2018-12-03 13:00:00,-36,0.0,691.8,0,1
2018-12-03 14:00:00,-36,0.0,483.1,0,1
2018-12-03 15:00:00,-36,0.0,713.5,0,1
2018-12-03 16:00:00,-36,0.0,1163.3,0,1
2018-12-03 17:00:00,-36,0.0,1153.8,0,1
2018-12-03 18:00:00,-36,0.0,1098.6,0,1
2018-12-03 19:00:00,-36,0.0,854.9,0,1
2018-12-03 20:00:00,-36,0.0,1148.8,0,1
2018-12-03 21:00:00,-36,0.0,1119.3,0,1
2018-12-03 22:00:00,-36,0.0,1021.2,0,1
2018-12-03 23:00:00,-36,0.0,855.9,0,1
2018-12-04 00:00:00,-36,0.0,400.9,0,1
2018-12-04 01:00:00,-36,0.0,87.8,0,1
2018-12-04 02:00:00,-36,0.0,0.0,0,0
2018-12-04 03:00:00,-36,0.0,311.8,0,1
2018-12-04 04:00:00,-36,0.0,631.6,0,1
2018-12-04 05:00:00,-36,0.0,683.9,0,1
2018-12-04 06:00:00,-36,0.0,450.1,0,1
2018-12-04 07:00:00,-36,0.0,395.3,0,1
2018-12-04 08:00:00,-36,0.0,1030.8,0,1
2018-12-04 09:00:00,-36,0.0,954.5,0,1
2018-12-04 10:00:00,-36,0.0,1268.0,0,1
2018-12-04 11:00:00,-36,0.0,1104.3,0,1
2018-12-04 12:00:00,-36,0.0,970.3,0,1
2018-12-04 13:00:00,-36,0.0,394.5,0,1
2018-12-04 14:00:00,-36,0.0,437.6,0,1
2018-12-04 15:00:00,-36,0.0,597.9,0,1
2018-12-04 16:00:00,-36,0.0,770.5,0,1
2018-12-04 17:00:00,-36,0.0,778.3,0,1
2018-12-04 18:00:00,-36,0.0,969.7,0,1
2018-12-04 19:00:00,-36,0.0,775.5,0,1
2018-12-04 20:00:00,-36,0.0,1110.7,0,1
2018-12-04 21:00:00,-36,0.0,975.9,0,1
2018-12-04 22:00:00,-36,0.0,958.2,0,1
2018-12-04 23:00:00,-36,0.0,1151.7,0,1
2018-12-05 00:00:00,-36,0.0,1175.8,0,1
2018-12-05 01:00:00,-36,0.0,1240.8,0,1
2018-12-05 02:00:00,-36,0.0,1496.2,0,1
2018-12-05 03:00:00,-36,0.0,1188.8,0,1
2018-12-05 04:00:00,-36,0.0,1206.9,0,1
2018-12-05 05:00:00,-36,0.0,1099.3,0,1
2018-12-05 06:00:00,-36,0.0,983.7,0,1
2018-12-05 07:00:00,-36,0.0,0.0,0,0
2018-12-05 08:00:00,-36,0.0,586.4,0,1
